	glogfc
K08306	0.469211243161216
K08307	-0.0666162987277155
K08309	-0.00232295340847279
K08310	-0.000438642865816519
K08311	0
K08312	-0.0843844174692818
K08313	0.153862157591562
K08315	-0.289282574227165
K08316	0.0824445996007743
K08324	-0.0325456538488059
K08325	-0.0612596120309331
K08358	0.163665080599204
K08363	-0.0142808352191098
K08364	0.0139197096873748
K08365	0
K08369	0
K08372	0.563255469848899
K08384	-0.00708507002811293
K08483	0.111126583757859
K08591	-0.0770906278686319
K08600	0.0669968721969278
K08602	-0.0302223849383209
K08641	-0.237812030972959
K08643	0.154196632221774
K08659	-0.120168932808181
K08676	-0.0768067743859362
K08678	0.155880473918828
K08679	-0.00787985543955795
K08680	0.123358352037311
K08681	0
K08714	0.455802276188446
K08722	0.436230285437873
K08884	0.0228671606359967
K08940	-0.0690623336969358
K08941	-0.0690623336969358
K08942	-0.0690623336969358
K08943	-0.0690623336969358
K08944	-0.0690623336969358
K08945	-0.0690623336969358
K08946	-0.0690623336969358
K08947	-0.0690623336969358
K08963	-0.0148811923321823
K08969	-0.0724924193108207
K08972	0.0790702301790305
K08973	-0.0656415010738385
K08974	-0.0669968721969278
K08976	-0.0178584398585516
K08978	0.46850635832331
K08981	0.14408750006556
K08984	-0.0657628219752721
K08986	-0.0377306817526222
K08987	0.141128031767435
K08989	-0.0657352180912124
K08990	-0.531072129875791
K08992	-0.286157314936061
K08996	-0.231188809112875
K08998	-0.357590780331181
K08999	-0.922377447310064
K09001	-0.000175105626313025
K09002	0
K09005	-0.254939227131349
K09009	0.423532524737644
K09011	-0.0205962182992895
K09013	-0.234996590974651
K09014	-0.181818181818182
K09015	-0.14408750006556
K09019	0.428368416323266
K09022	0.133903056617538
K09024	-0.000952320459092639
K09117	-0.195014014747277
K09118	0.404720698138225
K09121	-0.0640683459435449
K09125	0
K09131	-0.162167708843856
K09134	0.0669968721969278
K09136	0.16979479050724
K09137	0.241849553933037
K09138	0.0388990785855599
K09147	0.0514472775299982
K09153	0.112083917166238
K09155	-0.0616429004647853
K09157	-0.114821309621254
K09158	-0.000175105626313025
K09159	0.31452769975126
K09160	-0.318133121747762
K09162	0.667838892155892
K09167	0.14408750006556
K09181	-0.0663314167858534
K09251	-0.011937556342079
K09252	-0.0168107429572725
K09457	-0.0390488244521779
K09458	-0.191435878547508
K09471	0.14408750006556
K09474	0.0987503006704522
K09477	-0.20296334974568
K09488	-0.0516983937108719
K09516	-0.0898371903832459
K09680	-0.0735561175114654
K09685	0.0909090909090909
K09688	0.235819871442568
K09689	0.0459043298387537
K09691	-0.0629027004879545
K09694	-0.17932751233393
K09695	-0.0402608460030339
K09698	0.117768716684197
K09703	-0.0257685406429751
K09704	-0.0740121322444232
K09710	0.130281989876292
K09712	-0.0675717709520556
K09729	-0.632828210262785
K09747	-0.753018941267478
K09748	-1.35358943017624
K09758	-0.00454915295450869
K09759	-0.0129128695279086
K09760	0
K09761	-0.568446760555758
K09762	-0.232346923187422
K09764	-0.00730441485386732
K09765	0
K09767	0.604746110202479
K09769	-0.318322982507992
K09771	0.322330837653787
K09772	-0.0441297115609311
K09773	0
K09774	0.0130398275951859
K09775	-0.497086895987481
K09777	-0.322165859578223
K09778	-0.662100279988303
K09780	0.14408750006556
K09781	-0.000621163990867757
K09787	-0.133993744393856
K09788	0.424829684576413
K09789	-0.00186037295997401
K09790	0
K09791	0.367433513631967
K09792	-0.0652482421768455
K09793	-0.0672167889112723
K09794	0.00961014569754714
K09796	0
K09797	-0.236601633806466
K09798	0.0527068192822836
K09799	0.465630857043591
K09800	-0.0669072542842441
K09801	-0.00250250498409505
K09802	-0.0274789529921032
K09804	-1.04632658854968
K09805	-0.0708397729402512
K09806	-0.0252401794026237
K09807	-0.184030626711909
K09808	-0.454674967528921
K09809	-0.0186971376049185
K09810	0.144087500065559
K09811	-0.14408750006556
K09812	-0.0531784091564687
K09815	-0.15525629531879
K09816	-0.204983081729891
K09817	-0.157905963106018
K09818	0.44218191774611
K09819	0.144087500065559
K09820	0.330264378935493
K09824	0
K09825	0
K09857	-0.0668724313451702
K09858	-0.14408750006556
K09861	-0.0724522941051769
K09862	0.14408750006556
K09888	0.0827863463904928
K09889	0.0134560910441741
K09890	0.306178232697504
K09891	-0.154174172958865
K09892	0.152885356518803
K09893	-0.0200177518698713
K09894	-0.375855587106349
K09895	0.123951584551902
K09896	-0.0120726301559896
K09897	-0.0171406888731757
K09898	-0.386550357672887
K09899	-0.132826838391346
K09900	-0.212495995683019
K09901	-0.640082420591383
K09902	-0.205087569512488
K09903	-0.383058074036062
K09904	-0.347315248268503
K09906	-0.124946655412242
K09907	-0.3347756994469
K09908	-0.264083103693114
K09909	-0.255075780346711
K09910	-0.250117292276724
K09911	-0.571582041748379
K09917	0
K09921	-0.00638220930016912
K09923	0.132235884361265
K09924	-0.0666190728067943
K09925	-0.0562551605533308
K09926	-0.0669843464946689
K09929	0.144087500065559
K09930	0.618141477847889
K09935	0.14408750006556
K09936	-0.245857478221442
K09939	-0.0135714271723386
K09940	1.49438741520857
K09943	-0.0675251156970918
K09944	-0.327250565715484
K09946	-0.0943222667766444
K09949	-1.00083388125702
K09951	-0.211972688450266
K09954	-0.52249321754419
K09956	0.14408750006556
K09960	-0.0711955509274902
K09961	0.206744934490786
K09962	-0.0263187833813622
K09963	-0.0033845004040949
K09968	-0.0217228057575244
K09973	-0.0666104893376
K09974	-0.0657263302739052
K09976	0.0329609163077008
K09977	-0.0152376555389366
K09979	-0.0668318016472055
K09997	-0.675216850677697
K09998	-0.13995543513113
K09999	-0.0543495676192391
K10000	-0.17075474962393
K10005	0.667427859026734
K10006	0.507272122969783
K10007	0.154641682019338
K10008	0.0406780888155656
K10009	0.515484400103265
K10010	0.336403610740099
K10026	0
K10039	0.14408750006556
K10040	0.0542759393656118
K10041	0.14408750006556
K10094	-0.560126896688752
K10107	0.195655681161405
K10110	0.164057018852732
K10111	-0.0241364857935283
K10112	-0.0531784091564687
K10117	-0.14408750006556
K10118	0
K10119	0
K10120	-0.0127246044353807
K10206	-0.200723772077809
K10213	-0.260170395640655
K10232	-0.0690795234022407
K10237	0.00899861596473237
K10238	0.285241620316223
K10254	-0.159444828263536
K10325	0.145303507004712
K10439	-0.0909090909090909
K10440	-0.19231611067454
K10441	-0.183370319396267
K10536	-0.0999577885046286
K10540	0.15785698556723
K10541	-0.133317235350494
K10542	0.0975680892755125
K10543	-0.0194962807291652
K10545	-0.0182549497217614
K10552	0.144087500065559
K10563	0.060756963458269
K10670	-0.0198423661608399
K10678	-0.110333847562292
K10679	-0.0665683973305504
K10681	-0.0706915980603229
K10682	-0.14408750006556
K10716	-0.114821309621254
K10747	-0.0168738622043569
K10763	0.144370790753769
K10773	-0.161600688969414
K10778	0.0669968721969278
K10805	0.453502715805206
K10806	-0.0628436746728631
K10823	-0.0861393254641695
K10824	-1.13528585359796
K10914	-0.205490361319178
K10947	-0.20203567466695
K10954	-0.0176673743954881
K10974	0.349529966134206
K11003	0.337957376173857
K11004	0.373953676718052
K11041	-0.0292661904443056
K11050	0.213274888227711
K11051	0.188217211626491
K11065	-0.965690713893639
K11066	-0.596761514625417
K11068	0
K11069	0
K11070	0.0999577885046286
K11071	0.0770906278686319
K11072	-0.0531784091564687
K11073	-0.0277400426930541
K11074	0.0572560669550379
K11075	0.0704484949422933
K11076	-0.0668880390913154
K11085	0
K11089	-0.0643622362668472
K11102	-0.0708241745974363
K11103	-0.113373105264283
K11105	-0.0649281448610304
K11107	0.352072247274745
K11144	0
K11145	0.0531784091564687
K11175	-0.0909090909090909
K11176	-0.0335667099696111
K11179	0.0492575765507798
K11183	0
K11189	-0.14408750006556
K11209	0.308226355204984
K11211	0.0572765591520056
K11249	-0.0226001214514299
K11258	-0.00944436259805266
K11263	0.449673764812123
K11312	-0.694578218244935
K11358	0.0152065420678769
K11382	0.365074997014698
K11389	0.0514472775299982
K11537	0.152930807752386
K11601	0.818711831216344
K11602	0.76448546910475
K11603	0.388132788635748
K11604	0.0185145784412448
K11605	-0.106600621108534
K11606	-0.239064016158202
K11607	0.273550552440443
K11617	-0.14408750006556
K11618	-0.0824445996007743
K11688	-0.0102670629988447
K11690	0.436642266111522
K11704	0
K11705	-0.0669968721969278
K11706	-0.0531784091564687
K11707	-0.902534983117667
K11708	-0.68684141479547
K11709	-0.900595151391509
K11710	-0.749659518232115
K11717	-0.161600688969414
K11719	0.14408750006556
K11720	0.144087500065559
K11733	-0.0669968721969278
K11737	0.362889044835909
K11738	0.61117584325725
K11747	-0.237659468182337
K11749	-0.156213628727169
K11751	-0.128857226012248
K11752	0
K11753	-0.574392440121362
K11754	-0.282370774492517
K11755	-1.40152584262644
K11782	-0.318534886967557
K11784	-0.101712266222413
K11785	-1.43709055592022
K11892	-0.0672359943107817
K11893	-0.165474959990896
K11900	-0.0669653528623125
K11901	-0.00273639567831584
K11903	-0.0274647502720662
K11905	-0.0660572315798398
K11906	-0.0671133396900265
K11910	-0.0660158827706787
K11921	0.0977657685379579
K11928	0
K11939	0.144087500065559
K11941	-0.094413930979036
K11991	0
K11996	-0.17667173023019
K12055	-0.0430639908587771
K12057	0.0214334947065092
K12059	0.139055812330148
K12061	0.019545174577898
K12064	0.0273465834612804
K12065	0.167110324425586
K12067	0.0215336589562947
K12068	0.135709776076371
K12071	-0.0599465863528217
K12136	-0.588948740546664
K12138	-0.546620394421048
K12139	-0.0639830600473081
K12140	-0.699861357640245
K12141	-0.325764602147798
K12142	-0.56521010143141
K12143	-0.251427768516501
K12144	-0.22327590647549
K12145	-0.295173084557484
K12240	0.717108881062261
K12251	-0.0711402151177522
K12257	-0.0659829825802835
K12267	-0.111126583757859
K12268	-0.14408750006556
K12269	-0.0669968721969278
K12270	-0.14408750006556
K12292	-0.0872143650456958
K12293	-0.159535227469406
K12294	-0.0531784091564687
K12295	-0.199602319252152
K12296	0.0138184630404589
K12297	-0.0640484664656927
K12308	0
K12340	-0.24200601247986
K12349	0.232458413878133
K12368	-0.26685237692338
K12369	-0.0662488206425138
K12370	-0.0122332302539744
K12371	-0.112835087325014
K12372	-0.179806299203602
K12373	0.14408750006556
K12410	0
K12452	-0.832825435222126
K12454	0.157690752676446
K12460	0.145303507004712
K12500	-0.0334909767899512
K12503	0.427226744913916
K12506	-0.0568955580996163
K12510	0.14408750006556
K12511	0.184998224586522
K12524	0.160661394483512
K12527	-0.0360526937324816
K12542	-0.0664708466819261
K12554	-0.0669968721969278
K12555	-0.0327002522209596
K12556	-0.0132014757522088
K12573	-0.018498195030356
K12574	-0.0733959020052367
K12684	-0.00839585859132086
K12940	-0.135338683054126
K12942	0.298245010737623
K12952	-0.0531784091564687
K12954	0
K12960	-0.111126583757859
K12962	-0.00444354406339865
K12982	-0.485483719357378
K12984	0.165892222335007
K12996	0
K12997	0.890497780591789
K12998	1.69226565559795
K13012	0.17704841637326
K13015	-0.0675008426522584
K13016	0.3923875206707
K13019	-0.0175590880229518
K13038	-0.0103254781580889
K13043	-0.0414232679406807
K13049	0.227205271471492
K13052	-0.0138184630404582
K13252	0.0669968721969278
K13256	-0.0382353390581571
K13280	0.12711511386696
K13288	0
K13292	-0.226957318590108
K13378	-0.130627401921748
K13497	-0.186617293853742
K13498	0.164185748582646
K13527	-0.0927021258156451
K13529	0.138832535420421
K13541	-0.0208875975433216
K13542	-0.515691684313267
K13570	0.0200506937742369
K13571	0.157104227837327
K13573	-0.0582200160635983
K13601	-0.0690623336969358
K13602	-0.0690623336969358
K13603	-0.0690623336969358
K13604	-0.0690623336969358
K13605	-0.0690623336969358
K13626	-0.170471634583939
K13628	0.144087500065559
K13634	-0.000149332368744966
K13640	0.0121261286616093
K13641	-0.00830705721155764
K13643	0.4888028540816
K13652	-0.185411669471512
K13653	-0.211084372262487
K13671	0.532429370654579
K13677	-0.229852633850435
K13678	-0.0329609163077008
K13694	-0.0667665752200622
K13695	-0.502706043463758
K13732	0.156811781604724
K13745	-0.0755646862375576
K13747	0
K13766	-0.0191640964995333
K13771	0
K13787	0.360810396556073
K13788	0
K13789	-0.0781656674501581
K13818	-0.149384107840694
K13819	-1.43170776527836
K13821	0.14946152972741
K13829	0.43877036894906
K13888	0
K13893	-0.0636804829673123
K13894	-0.0654521978426837
K13919	-0.0999577885046286
K13920	-0.244045288570188
K13922	0.116361184332635
K13925	-0.197427406321956
K13926	0.447213625924611
K13927	-0.0192177552721185
K13940	-0.0669968721969278
K13950	0.244716154967061
K13953	0.0643380494379698
K13963	0.00232276590338158
K13990	-0.105724585308575
K13993	-0.284377098103001
K14055	-0.0362741346867727
K14058	0.34270652174995
K14155	-0.33230471169205
K14164	0.0669968721969278
K14187	-0.604996362629324
K14188	-0.00809136418715862
K14260	0
K14261	-0.0771260506383565
K14267	-0.0284593993502233
K14337	-0.0867557615923011
K14347	0
K14392	0.268830133684253
K14393	-0.0198365592517675
K14415	-0.172725414358282
K14441	-0.14408750006556
K14445	8.7494395924249e-05
K14534	-0.066342748373457
K14540	-0.164103372437071
K14598	-0.0690623336969358
K14623	-0.30140214428761
K14645	0.242087728429312
K14652	-0.210908345021699
K14664	0.00951284014370205
K14682	-0.0676225903926793
K14742	0.14408750006556
K14761	0
K14982	0
K14983	0
K14988	-0.188217211626491
K14989	-0.478688002294081
K15051	-0.0292661904443056
K15125	-0.0203571085397572
K15158	-0.0690623336969358
K15233	-0.0690623336969358
K15234	-0.0690623336969358
K15256	0.143697856004086
K15257	0.213510069799558
K15269	0
K15329	0.144087500065559
K15342	-0.0669968721969278
K15383	-0.243007749249514
K15396	-0.0739315812819845
K15460	-0.172035390786018
K15461	0.245627530480688
K15520	0.857533572047519
K15521	0.232994199490105
K15525	1.08153964299525
K15526	0.144087500065559
K15539	-0.019605436464279
K15553	0.602368011021939
K15554	-0.06730014870058
K15555	0.0260712968100466
K15580	-0.14408750006556
K15581	-0.0909090909090909
K15582	0.14408750006556
K15583	-0.0531784091564687
K15584	-1.36370227870087
K15585	-1.41961710014072
K15586	0.115231108587399
K15587	-0.530262728560431
K15598	0.0224193623812277
K15599	0.153065941845084
K15600	0.161604110288351
K15633	-0.710309849024952
K15634	-0.228895300442056
K15635	-0.0670914261985454
K15724	0.423773095963105
K15726	-0.489715750239762
K15733	0.526620376112925
K15738	-0.14408750006556
K15770	-0.188217211626491
K15771	-0.0292661904443056
K15772	-0.0669968721969278
K15773	-0.305247997805927
K15778	-0.0664448629982324
K15866	0.785227329543869
K15876	0.367920544935712
K15912	-0.196617577096008
K15913	0.195826334790284
K15914	-1.17264873511592
K15915	-0.066895717739445
K15923	-0.0164548147811878
K15974	-0.065063150348775
K15977	0
K15984	0
K15986	-0.106356818312937
K15987	0.200185834664213
K16012	-0.00198284580938819
K16013	-0.0259288534260307
K16014	-0.469976329467766
K16052	0.397779367295007
K16053	-0.28162637643525
K16066	-0.342143084938971
K16087	-0.0661497472562179
K16088	-0.0282046176243169
K16089	0.0577735908697638
K16092	-0.0654168786912053
K16137	-8.7494395924249e-05
K16146	-0.0669307555679892
K16147	0.153493441154486
K16148	-0.0552280897953087
K16149	-0.174283409520358
K16153	-0.0833922926343479
K16163	0.0856130394578074
K16169	0.129043514449354
K16203	-0.160839178392919
K16209	-0.124904321440582
K16211	0.14408750006556
K16212	-0.0648850448877596
K16213	-0.0606141522655205
K16214	0.14408750006556
K16234	0.232041323343411
K16264	0.0669968721969278
K16293	-0.181885166909276
K16294	-0.45609778187349
K16301	0
K16328	0.0119858778196418
K16329	-0.135174075590549
K16331	-0.354667323871868
K16345	0.0446283969321793
K16363	-0.234556322692042
K16370	-0.0266423286836347
K16509	-0.0669968721969278
K16511	0.14408750006556
K16650	0.470311150256026
K16651	-0.059279699689063
K16705	-0.0106055931069662
K16783	0.473859964448069
K16784	0.170406283446922
K16785	-0.165293372386202
K16786	-0.072449902326626
K16787	-0.149231457189776
K16788	0
K16789	-0.0322079946666294
K16868	0
K16898	0
K16899	0
K16915	-0.365665116817545
K16922	-0.136238343119697
K16923	-0.243864826952354
K16924	-0.14408750006556
K16925	-0.0329609163077008
K16926	-0.0531784091564687
K16950	-0.329902958676494
K16951	-0.733319831748766
K16957	-0.157905963106019
K16958	0
K16959	-0.0909090909090909
K16960	-0.14408750006556
K17074	-0.128639772661713
K17076	0
K17103	0
K17214	-0.0393599461160097
K17215	-0.0804111620527332
K17248	-1.03315564700758
K17249	-0.314802851270852
K17250	-0.0482401442387451
K17251	-0.288660865659089
K17318	-0.0835006737728159
K17319	-0.114821309621254
K17320	0.0482286106089799
K17489	-0.0258808453805925
K17490	-0.0410245197770752
K17624	-0.103278659069887
K17686	-0.14408750006556
K17716	-0.0663423601562747
K17733	-0.308474988531242
K17745	-0.0690623336969358
K17759	-0.0643258065799747
K17828	0.0228671606359967
K17836	-0.0668080653629885
K17865	-0.0500063437320128
K17883	0.211084372262487
K17899	-0.000303773371762552
K17910	0.141614589807597
K17938	-0.0648347584697549
K17948	-0.157288133764805
K18011	0.0845013562159978
K18012	0.279263410872055
K18013	-0.361739628022448
K18014	0.199098764369753
K18029	0.14497761037237
K18118	-0.472802483872303
K18122	-2.16755019716519
K18133	-0.0264309871719271
K18136	-0.0415031448894826
K18138	-0.0276633104829668
K18139	-0.0675335742296054
K18216	-0.0674779935363332
K18217	-0.0651562992442171
K18220	-0.0625788078036831
K18231	-0.148857265510481
K18234	0.0308088370514493
K18284	0.186572484974166
K18285	-0.0852515985062396
K18320	0
K18346	-0.791150720331395
K18369	0.144639230844581
K18427	0.311874471459368
K18428	0.175546216293351
K18429	0.272426975901666
K18430	0.181238447606824
K18431	-0.496986600714388
K18455	0.989451941458839
K18474	0.0377306817526222
K18475	0.0211620478185495
K18476	-0.166856524226628
K18556	-0.0690623336969358
K18557	-0.0690623336969358
K18558	-0.0690623336969358
K18559	-0.0690623336969358
K18560	-0.0690623336969358
K18581	-0.616481780102631
K18672	0
K18682	-0.206314606817566
K18691	0.152357854414505
K18692	-0.0669968721969278
K18707	-0.882826249787963
K18775	-0.0668242577732327
K18778	-0.0668277454632999
K18785	-1.5217127282378
K18816	-0.14408750006556
K18824	0.14408750006556
K18828	-0.278377809333732
K18829	-0.0185522309153001
K18830	0
K18850	0.165607537709555
K18887	-0.00416684793776024
K18888	0.14408750006556
K18891	0.0356652202526145
K18892	-0.108422279812945
K18893	0.000350679606319333
K18923	-0.0629064325405986
K18928	0.366340667581277
K18929	0.14408750006556
K18930	0.917408791004619
K18955	-0.0101871461733687
K18979	0.217768594417868
K18986	0.518456569328343
K18987	0.14408750006556
K18991	0.153902809686552
K19002	-0.0299370568411782
K19005	0
K19046	0.279166561453716
K19055	-0.0441297115609311
K19068	-0.00883283287695136
K19075	-0.155887396696699
K19088	-0.39135936797261
K19090	-0.0901691378060214
K19091	0.136223027153752
K19114	-0.17554951150489
K19115	-0.86178221920033
K19116	-0.290087646739639
K19117	0.144087500065559
K19118	0.125714281229972
K19119	0.205795183981712
K19131	-0.0178808136547746
K19132	-0.14408750006556
K19133	0.634307570369387
K19134	-0.0893622667986953
K19137	-0.0218411058833797
K19138	0.149948419131162
K19139	0.257229553291326
K19140	-0.14408750006556
K19147	-0.0936386943951743
K19157	0.00473431360131406
K19158	-0.288175000131119
K19159	-0.19871514048285
K19165	0.199823692844002
K19166	-0.623132168487282
K19167	0.156488957083127
K19171	0.160124135435503
K19180	0.00998884720910098
K19221	-0.537804374168755
K19226	-0.322860338095219
K19227	-0.278583055313686
K19228	-0.235664673837185
K19229	-0.12325604138723
K19230	-0.133640947055217
K19239	0.154636394682208
K19240	0.0183821131260024
K19265	0.0362855355313685
K19267	-0.0167346081297304
K19268	-0.0375613627104211
K19270	0.181772618810859
K19271	-0.0419884588295797
K19272	-0.0114953032037219
K19286	-0.655500568519188
K19300	0.0081808035603091
K19302	-0.14408750006556
K19322	-0.0929745524090987
K19337	0.293843264814914
K19340	-0.020133295554478
K19341	0.132139826871868
K19342	-0.0216354590055216
K19350	0
K19353	-0.163582298811525
K19355	-0.194740625361719
K19405	-0.408466778927986
K19411	-0.252831375631071
K19416	0.14408750006556
K19431	-0.224532145717507
K19504	-0.316055428719777
K19506	-0.0664309062708099
K19507	-0.953295845631341
K19508	0.121682227317439
K19545	0.057017548402575
K19577	0.0513173980693454
K19649	0.0513261206503353
