	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T51	mean_md_H_T52	mean_md_H_T53	mean_md_H_T54	mean_md_H_T55	mean_md_H_T61	mean_md_H_T62	mean_md_H_T63	mean_md_H_T64	mean_md_H_T65	mean_md_H_T71	mean_md_H_T72	mean_md_H_T73	mean_md_H_T74	mean_md_H_T75	mean_md_H_T81	mean_md_H_T82	mean_md_H_T83	mean_md_H_T84	mean_md_H_T85
139428.14341.S400	0.77020553547693	0.562524663440047	1.42512841228367	1.57178476143814	1.62518695255352	1.63099042964495	1.52435471609386	1.45680422851692	1.45536487909574	1.56333582410121	1.47181257949789	1.56668913938701	1.55973054667229	1.60386392758086	1.52950286144904	1.53539292056953	1.50184879495188	1.52925814550257	1.53615901085181	1.67178039640029	1.48366391657172	1.45429238991719
139428.14341.S401	0.568240744969986	0.401605793476835	2.25553728530031	2.13024701435198	2.241124681819	2.26129788486694	1.95433364676802	2.33239911990162	2.24380062746545	2.226441218864	2.1199549493852	2.0429272672766	2.48016474117112	2.41446818703493	2.37202343749399	2.42840673585888	2.27378326563972	2.42388927684531	2.31547904790999	2.42925038977951	2.32884448543735	2.22550855428935
139428.14341.S402	0.734400870735793	0.552739601477141	1.35329798911594	1.42162236794724	1.50164133313902	1.50089839736832	1.35362835653671	1.41780665942781	1.36007049388103	1.45678023790585	1.36186926126658	1.40486388527194	1.52582705405208	1.52169745263136	1.47530877976244	1.50081024974742	1.43787947394183	1.51241795083612	1.50640722172451	1.61276864007897	1.41154032088391	1.3424018441069
139428.14341.S403	0.630056702333538	0.478903041713365	2.23334579735624	2.14379314803704	2.27207294777585	2.30595293578799	2.0505789065367	2.2765291993488	2.23514851746662	2.24787428120867	2.14596683506294	2.12814091808093	2.44036302388663	2.3962955204726	2.30632954105377	2.35030686665412	2.25582841659409	2.36333072550316	2.28008188178225	2.39803908374149	2.30300686357248	2.22909110743625
139428.14341.S404	0.626667378230256	0.490113970534554	1.49384356828635	1.51960518479269	1.63460607624636	1.65790956162471	1.47351160019731	1.55950025091919	1.52371950698037	1.61271596635909	1.50718619629526	1.52921308883558	1.71748732558004	1.7066542172107	1.62063546520742	1.67682744743849	1.58691639106817	1.67482767237782	1.63821341574988	1.76135884887179	1.58290601215719	1.51048122539253
139428.14341.S405	0.697807691160962	0.593855846053475	2.30147240505077	2.23408021591644	2.35684752832476	2.38632345224934	2.15135943612749	2.32611232440503	2.30839228578995	2.32528643896477	2.220655817786	2.22406646066318	2.48736843967568	2.45054223110157	2.35846467313185	2.37665107917596	2.31141595878511	2.40135107753654	2.33090308752092	2.44659428080341	2.35751118714937	2.30335000457032
139428.14341.S406	0.679207099043446	0.608943126111948	1.39607701122683	1.44824788506158	1.54307790866682	1.54900898148885	1.38889839023244	1.46142285995336	1.41211081756205	1.50502087536134	1.40660136470464	1.44050893116099	1.58593225409165	1.5810401298216	1.51916051249719	1.54844853669485	1.48346042435346	1.5631857173897	1.54511934590172	1.65897385000148	1.45649369680675	1.39572574548496
139428.14341.S407	0.642904717887534	0.673836483766496	2.57373973386915	2.40963639438272	2.51529500472831	2.46214328490859	2.13121085391715	2.67008243801113	2.55894521934215	2.46922462696692	2.34375613137175	2.23569314982736	2.81419879571036	2.73832266746609	2.70210549074888	2.76044745074151	2.53742074179952	2.72852938539305	2.61505655975344	2.70684657192241	2.61805470525186	2.51377972758154
139428.14341.S408	0.642208102077441	0.678683728544669	1.62546205431642	1.55423969040508	1.69024296352358	1.72633285281849	1.46652075188251	1.72123605813838	1.64555560349713	1.69512251330932	1.5897027011675	1.53665221324604	1.90013615111809	1.85118445035643	1.79371264885676	1.86541099753708	1.70295997988219	1.8643890598579	1.77323850045047	1.89979343248168	1.74875309829443	1.623869982735
139428.14341.S409	0.848082141864493	0.471223434126976	2.96882060150832	2.79947470904919	2.91403463868379	2.82494726379273	2.51622512370436	3.05654417996532	2.95722932911092	2.8592127165781	2.73030285505598	2.60176316910585	3.19907580846557	3.12122266097852	3.0751607530102	3.12107925052468	2.92161339748446	3.05595542164013	2.98333263781159	3.05690203578394	2.98529800161211	2.90319571455994
139428.14341.S410	0.880681808940666	0.628283201523658	1.34221264709629	1.50753841910514	1.53273740222149	1.52628051383748	1.44516106421485	1.37413733144143	1.3405518992905	1.45423986242509	1.38270280726728	1.48755526264753	1.44761106510539	1.49122170723937	1.44029126673824	1.42821914061389	1.40278365580181	1.42196467202385	1.46532184476099	1.58090690000969	1.39318075857834	1.33868203474638
139428.14341.S411	0.748955327065675	0.515975193620023	2.40012886578495	2.34013773795638	2.45802054950876	2.47899858451591	2.25147848312932	2.41629169921271	2.40790095595633	2.41847153072891	2.31484270702635	2.32203343824812	2.5720842158704	2.53568796662319	2.4419559286298	2.45668308083814	2.39711729665343	2.47962118616038	2.41135535646008	2.52755385216168	2.44298118827139	2.39959440366421
139428.14341.S412	0.805515395561583	0.585060977226134	1.46069322766129	1.62808839754484	1.67617420088886	1.68368685665229	1.58625629483222	1.48331281598837	1.50263039364658	1.61262608063514	1.5178937762752	1.62548759616895	1.59818932598146	1.64390169851794	1.56601452496875	1.56465939368143	1.53992303234926	1.55501484343924	1.55822617909263	1.70526653287945	1.52591281511496	1.50595570138777
139428.14341.S413	0.775737076073835	0.551821599081782	2.82353283853134	2.70336874725029	2.81781856177076	2.78051750988663	2.51181027455813	2.87156122767839	2.81695743604471	2.76024398713175	2.65323502141569	2.58748791834766	3.01581900704073	2.95542329781608	2.88620278184916	2.91419935107588	2.7856330966975	2.89651098918471	2.83134439000882	2.88855992483984	2.82990947333315	2.78006695283479
139428.14341.S414	1.00340469037736	0.718563999998564	1.23589783488536	1.3664956162582	1.38090240911829	1.36958124208439	1.26224425016054	1.29665850898996	1.21339732277218	1.33100338718007	1.24103502325846	1.31533842449092	1.35534303374015	1.38813550067076	1.36658278087717	1.36988489471742	1.32479775893481	1.38624526844357	1.41340338140971	1.48007158839855	1.305824710232	1.18960958603658
139428.14341.S415	0.630031762889875	0.519108582275959	2.64583034873849	2.50680981682731	2.61947106178484	2.58350927922708	2.29158334519219	2.71431701504513	2.63445150768313	2.56919995442527	2.4605218692866	2.37316274467514	2.85760403043318	2.79145214773448	2.73574816362505	2.77925739026183	2.61624976914349	2.75589196393975	2.67082676165409	2.75064814121034	2.65762327623637	2.59483574974322
139428.14341.S416	0.695318063992861	0.530196953376486	1.39395738202278	1.47447887414808	1.55586596220469	1.56155069495213	1.41795475271397	1.4498774261499	1.41186427881083	1.5101821979249	1.41432123712954	1.46767506971974	1.5669974331688	1.57443245557705	1.51126232849998	1.53416843143885	1.47768224933282	1.541557491265	1.53400547590866	1.65163023497761	1.44108380724635	1.39922575605206
139428.14341.S417	0.593323389738411	0.569207860647597	2.39366673905823	2.28246933167501	2.40353338841372	2.41443809987926	2.14073857376482	2.44629501397435	2.38814826305317	2.36008140971069	2.26788307306794	2.21777711495084	2.59752233403198	2.54228419784568	2.47044213102256	2.51188819190334	2.39480869501191	2.51657680938025	2.428005717954	2.53271686154289	2.44228575530039	2.35567806370702
139428.14341.S418	0.659974736362196	0.602238879880821	1.6054208937344	1.65685711918224	1.76055629972211	1.80055743251674	1.61966271512309	1.65492722471141	1.65245224975059	1.74746952028895	1.63368781834362	1.67871683520645	1.83900867379837	1.8342523750515	1.74921562313662	1.78891409402465	1.70427701955311	1.7686632339471	1.73943229629803	1.8689029831777	1.7122680098263	1.64217990418238
139428.14341.S421	0.548975795617494	0.35827929491883	1.92769246441184	1.86706790153271	1.9744560486197	2.03062562972375	1.76232784760004	2.01130400390906	1.9495780535048	1.99222405934848	1.87971044960345	1.85263479102311	2.19430017556663	2.14867078866302	2.0830145346719	2.13893109430758	2.0057747310089	2.13566507855636	2.03032962944396	2.17080869703667	2.05301438463471	1.95267630144842
139428.14341.S422	1.37262924935413	0.944003585018412	1.64283914045336	1.77647333638269	1.85032501490606	1.88360588940504	1.74750771866373	1.66348838326355	1.71634019755049	1.8180494695904	1.70286850968543	1.79759889728397	1.84437244340628	1.8643726859636	1.77990370763447	1.78791587737631	1.74055391481471	1.7525399498517	1.76091356854541	1.89473557264676	1.73846186624236	1.72062646879765
139428.14341.S423	0.564621543223672	0.380050265140895	2.16592627364122	2.05997674317944	2.18874528070906	2.22691788093254	1.95084351088454	2.22745725891605	2.16488444194568	2.17728610868617	2.07352919314328	2.03567320916759	2.39167014090814	2.34085637344924	2.2698300349998	2.32089663078305	2.2004272086023	2.32540015778449	2.22909326825787	2.3512770101211	2.24990583273913	2.15975439978791
139428.14341.S424	1.13847078518418	0.774706318203613	1.46282944989903	1.40570282108856	1.54563010364311	1.55890261435618	1.31866905059551	1.5651911122907	1.47740129614347	1.53594129653571	1.43270082442394	1.37096476143316	1.71766496485888	1.67522817130851	1.62173219068958	1.69580120279351	1.55833860425106	1.70473633362216	1.63339549974872	1.74365242318512	1.57215013587821	1.44670965213213
139428.14341.S425	0.545890577589575	0.41454133934291	1.83506774845773	1.85247826064566	1.94391327450749	2.01073184386776	1.80737951528027	1.86813781409496	1.87631025862059	1.95555108805375	1.82998074968222	1.87635938536602	2.06790870143899	2.05266496573356	1.97024819257233	2.00286599620278	1.91370083651267	1.98601263506127	1.94248886798445	2.0718882717094	1.94227474363844	1.88624009170559
139428.14341.S426	0.772956878194965	0.551769465255148	1.16639530453859	1.328556114457	1.30098331647754	1.29023310285058	1.22122074162742	1.23318456087627	1.1317990934501	1.28345183756243	1.18470165028212	1.25312556721821	1.26575110466978	1.32033539247176	1.31979305816549	1.3146634667332	1.27746574620978	1.34550607387613	1.38221995121543	1.43723587515589	1.26811737309887	1.09928156110698
139428.14341.S427	0.687764616161721	0.629521969378341	1.84400076197048	1.75444706635579	1.86606277278213	1.89744440124686	1.61207222243111	1.94121472301307	1.85602205041418	1.87914486611897	1.77013989896244	1.70756066043007	2.12316471967495	2.06417296079273	2.01539591798732	2.08437971741539	1.91787235132631	2.08056745173517	1.96172799087837	2.0961956321084	1.97002410407744	1.83815489779888
139428.14341.S428	0.932025206803897	0.767784906401477	1.17544789969089	1.25824715097356	1.27381703938895	1.26471104115215	1.11379551908069	1.29227502694023	1.17032790606425	1.29543575076607	1.21092917484286	1.14531133374131	1.35880515517325	1.38266137200748	1.4087526111025	1.43796394429875	1.32340087039669	1.45187133812191	1.46014838708823	1.48753838613771	1.3541607591728	1.0940103191952
139428.14341.S429	0.640610528325411	0.661601198646109	2.0809687475554	1.97081622521714	2.0761638119257	2.11373470038456	1.79786128646569	2.1678374520519	2.07469058017388	2.0840988062168	1.97216943009352	1.90730355963786	2.33034310007483	2.27154046292484	2.22350761120992	2.28544162346013	2.12710785462647	2.28175391392415	2.16448207703108	2.29121662326592	2.18232124010539	2.06735498942034
139428.14341.S43	0.85651061029527	0.616376242868294	1.33932924166765	1.61802404393573	1.58643811009231	1.64209419765286	1.82745434028791	1.4082300727106	1.3389429042796	1.60863442901188	1.72027907063981	1.70483918205408	1.35768777008581	1.4718348001172	1.53163731054018	1.54784144954826	1.64926015564759	1.53581293148825	1.64397402782725	1.6695260694682	1.63771294043035	1.50128442044944
139428.14341.S430	1.49995702134334	1.47898624878018	1.70677423709834	1.58953985395952	1.70551127694896	1.71533208513684	1.29826389431499	1.87418120714743	1.735748669238	1.72252270313434	1.59082959817953	1.37850299487531	2.03657127033687	1.93981814453746	1.94901712672854	2.03746831381802	1.81688440099989	2.04768414596904	1.86902455773312	1.97509012007909	1.85856643534911	1.66710978128692
139428.14341.S431	0.732156971154811	0.507077393954349	2.03787280082827	2.15075404064113	2.21761606645183	2.24878491216576	2.12724322863856	1.98074439630504	2.08880244289771	2.17722941189206	2.06132018709214	2.17968458470939	2.16960485855998	2.19089278326126	2.11234680939028	2.09041070629999	2.06054815080005	2.05497573244276	2.09922475435973	2.21380725254202	2.06999330531656	2.10742002864988
139428.14341.S432	1.24395850020417	0.858717187131828	1.60632166500496	1.85363471607748	1.85948564435906	1.85313424567854	1.82898486634253	1.55938192891921	1.65070649430684	1.77495658998788	1.690095992829	1.85714872224302	1.67556527774542	1.74224134653755	1.68266534880015	1.61917532188209	1.65107540326903	1.61798579597197	1.67582655864411	1.80961241815712	1.64720197447016	1.67531871645527
139428.14341.S433	0.693001939809502	0.441979743394413	1.64057631284367	1.63308488075241	1.75695724371942	1.80153682783572	1.5852213848374	1.71423321928375	1.66991054535781	1.75780476474242	1.6455401266813	1.65263037052358	1.90059406144154	1.87586705445017	1.79834672218929	1.85305134292524	1.73738087730153	1.84176097898667	1.78158049094904	1.91325288434169	1.76240833468631	1.67211593147056
139428.14341.S434	1.07243455750466	0.709197307708935	1.33600579158247	1.3196518562173	1.39513521966158	1.40153685022452	1.10860113871208	1.49848217088262	1.33843010588255	1.4040274617877	1.30082429542477	1.14270318393443	1.61128233764146	1.5770601145499	1.58214596193353	1.65255250536343	1.47531668148327	1.66261423936087	1.57624188045908	1.65057221645457	1.50509589129252	1.29324016613196
139428.14341.S435	0.65036685468513	0.481523129374122	2.35278034093384	2.24381286191709	2.36653442757536	2.38291385165678	2.11034084651443	2.40522419184873	2.34815174244587	2.3239231036747	2.23413135343545	2.18769671235762	2.55846174608021	2.50449710739669	2.43097969196849	2.47370168215888	2.359241216068	2.48019262148417	2.39067176068672	2.49910893896065	2.4072362606882	2.32183873428455
139428.14341.S436	1.03395835398585	0.753893944882651	1.35251767588317	1.33170026422135	1.42038519178987	1.42404873790368	1.14589889419609	1.49541642016937	1.35797345132672	1.40563172908591	1.3129207618141	1.19170259283728	1.61933909344633	1.57994331346216	1.5667666478115	1.63887982601001	1.4778379361643	1.65146383727838	1.57168989952795	1.65566172984421	1.49583124447559	1.31433497199546
139428.14341.S437	0.523134600232489	0.444304570272998	1.9613844577293	1.98165635694323	2.07731252426617	2.13304499687065	1.9407044486938	1.97003812659971	1.9981415272647	2.07182951828478	1.93683952241968	2.00729194686559	2.16192200443046	2.15228348720536	2.06796775842013	2.08692273085928	2.01318353697123	2.07140096257305	2.04389749215841	2.16313091096123	2.04503652711803	2.01111613392336
139428.14341.S438	0.826433700377788	0.686203851689021	1.22375191639994	1.31405827068623	1.34125952238728	1.33390835966504	1.18637354442815	1.30822905010678	1.20139933107738	1.31758174183163	1.2043969041343	1.24100546094133	1.38081391574842	1.39844790955909	1.38293017158969	1.40588144071873	1.32848152814221	1.42551143462092	1.43047794628399	1.49421675834472	1.31718275073503	1.1670786317634
139428.14341.S439	0.684929331974748	0.668812260433398	2.28285101965344	2.15820788552108	2.27172011080033	2.28929980004974	1.98770525925904	2.35607636365464	2.27206111438015	2.25133355793751	2.14753895987408	2.06991834591603	2.50419772364323	2.44068944443231	2.39269204068763	2.44701895517136	2.29733901856664	2.4433544661442	2.33831591986524	2.45008376733109	2.35114559936105	2.25149163522511
139428.14341.S44	1.48813924707652	0.975017678724596	1.25534957624937	1.59885892381642	1.52304557076176	1.48994538732206	1.72346274607785	1.24098286620092	1.1763231041243	1.48074635200567	1.57820447666565	1.68245521751682	1.16038628362472	1.30254458158844	1.33574639105523	1.29661544050609	1.44427808132678	1.31164332059515	1.40168600896942	1.47812404982925	1.36515348883328	1.3226870136108
139428.14341.S440	1.42699061033262	1.41224625909275	1.5051700705374	1.42075013901811	1.52402952663881	1.53539935653459	1.22508288087859	1.72820172521567	1.55839216446773	1.55862224743329	1.43040972238409	1.16080682632824	1.82151279554353	1.78207010198652	1.79196784436295	1.87997854941118	1.6621051617365	1.89268864178873	1.72498722399345	1.81846075406865	1.70947640329607	1.47655129850428
139428.14341.S441	0.613592153544525	0.448151292570212	2.29184424899312	2.31997031700299	2.4128857857078	2.44291581537991	2.27386601118608	2.26392425822748	2.32093397953455	2.37576980730604	2.26056226607732	2.33571561671771	2.4138524150021	2.41468902651954	2.3367845120178	2.32676275719589	2.28221263766458	2.32026160724625	2.32614170493413	2.42701080485465	2.32767796938527	2.33161921931218
139428.14341.S442	0.817828808059021	0.573479216734818	1.21974438532795	1.51619605140228	1.44493929678952	1.38092981573377	1.5063803062671	1.21027123601024	1.1693932926205	1.36784248507351	1.36937713287437	1.49372977516175	1.14469790329153	1.26159179706304	1.28487298877655	1.24323993625608	1.30275639129954	1.27155561934278	1.35441708757824	1.4354136002237	1.29245115505027	1.20546700459579
139428.14341.S443	0.675048460785076	0.533772994485422	2.41348918557343	2.4315185082146	2.52588790960138	2.54850707900294	2.37674503773457	2.38530735011868	2.43804485247552	2.48253114310289	2.37158880098427	2.43908229254944	2.53425417176225	2.516193704698	2.4426975200404	2.42837080101119	2.39606695461233	2.43346597622934	2.43546450857003	2.53458188361563	2.44032916326834	2.44562629723843
139428.14341.S444	0.830730926008022	0.611021740410442	1.24515489259606	1.54654320158391	1.47405609219731	1.41222068673753	1.53764966606961	1.23246700925542	1.19991327798143	1.38954759450981	1.39095038677746	1.5299920149478	1.16949443149145	1.27731326838114	1.30042368713489	1.25677110865448	1.3189406997782	1.27726962566268	1.36351620316376	1.45046030631829	1.30552130533174	1.23607099989615
139428.14341.S445	0.700778154437626	0.577947925450353	2.51981682271677	2.48829083582559	2.5958610034291	2.60982975458991	2.40555725813924	2.51521680335943	2.53277928268529	2.54944685342001	2.44360790774868	2.47242653299657	2.66536410289839	2.63463012533518	2.53442111378617	2.53876656673948	2.50151508274161	2.56322249654391	2.52818499482473	2.62935169766264	2.54659389454306	2.52828341510341
139428.14341.S446	0.82708454386999	0.600792580319368	1.12314488018025	1.39228678915518	1.33931431913264	1.30561120380516	1.37292846974254	1.17117875276295	1.08285971450613	1.30192339444509	1.28662382398898	1.35102765033931	1.13719904647912	1.25251655619583	1.25986797580452	1.21968140967324	1.27000721430163	1.28500383470855	1.35462128073233	1.40813513631206	1.27655701842561	1.10793464881245
139428.14341.S447	0.79167709185354	0.754606906617672	2.61689516289156	2.60099638647009	2.70216326404165	2.71079176172708	2.51983351123657	2.60070445825957	2.6319076743835	2.65087574285959	2.54519853208421	2.58495968479575	2.74824073355992	2.72048105626439	2.62878060828551	2.60969123907421	2.58972811823263	2.63898940983235	2.62206852971429	2.71669453910493	2.63344364037971	2.62943497486555
139428.14341.S448	0.96914318235284	0.807792638361145	1.12512733631503	1.42429460947129	1.37633302513842	1.36673807638217	1.47828050814701	1.17868162348807	1.08819660340237	1.34925999888962	1.39179188691554	1.44072344232952	1.13773629575706	1.27148634511978	1.29841551177438	1.23738956433139	1.32363290409433	1.30409210088483	1.3861312084125	1.43536053973913	1.32777318316266	1.17189219643564
139428.14341.S449	0.611691801661961	0.647536422729266	2.20278069642152	2.2521487630992	2.33890492781367	2.37260043564856	2.21435031389023	2.16891745881746	2.2382884729927	2.30426919829767	2.18612315549804	2.27425272783187	2.33322958293762	2.33859520981598	2.25978560514086	2.24858932977653	2.19608826535816	2.22808536358338	2.2477256751853	2.35135806656734	2.24155682340538	2.25207679141067
139428.14341.S45	1.30892401390897	0.971427681956766	1.38934861735414	1.7609696516289	1.67119859028887	1.64555868404632	1.94923577996546	1.33481351847458	1.3219979731594	1.6337488698121	1.76432876634989	1.89826634762725	1.24709649542182	1.40162892427865	1.44412728796913	1.43304528866174	1.59500694695363	1.38122247536988	1.50349836184611	1.58061096931734	1.47635542830864	1.48232415050322
139428.14341.S450	1.19442877726312	1.1538366042602	1.57943530425199	1.93949735731936	1.85975573180035	1.78171950594196	1.99848530947422	1.49800364480519	1.55283582658108	1.7505993293681	1.78003544215496	2.00760323167521	1.4227109256586	1.56390961029873	1.56672934482912	1.46496845733513	1.55545527480351	1.45137177033785	1.62111181084852	1.68918763126757	1.54297610834691	1.62412008148614
139428.14341.S451	0.682123558799239	0.475005226558277	2.16477995505866	2.24690178904387	2.32267642197396	2.35376460996877	2.21698885444293	2.11567760625538	2.20693142740718	2.28335728686947	2.16708885480786	2.27302706554236	2.28880286203624	2.30221969909832	2.22443140701492	2.20453886387515	2.16698436201479	2.16735002280809	2.21358347559464	2.3206141993675	2.19620653657807	2.2239714080042
139428.14341.S452	1.08711453887129	0.765340499613254	1.46323011936186	1.82114119053747	1.73792541772117	1.65994370365962	1.89170358337897	1.39421821758895	1.4164387201927	1.63639399152023	1.68374098274968	1.89113328093872	1.28190715436104	1.44475202430307	1.4476122557633	1.38681592285299	1.48637941205551	1.34971731721362	1.51343398466022	1.59043546630847	1.43794568621608	1.49390309892856
139428.14341.S453	0.562617010063684	0.392262747439787	1.88474137923543	1.82615008616034	1.93456025844949	1.98914041576783	1.72418443134517	1.96827915950125	1.90704821283608	1.95284674927609	1.84005940890452	1.81335430336342	2.15393040051032	2.10875788004673	2.04383703274815	2.10126965365256	1.96528768446009	2.09671471801088	1.98816116024852	2.1336022022718	2.01167185894625	1.90836262470815
139428.14341.S454	0.956084449782379	0.703831583500495	1.36435934059596	1.70280098447292	1.62497325919676	1.55492834229553	1.72881453753726	1.32706162762559	1.32928132026128	1.52155824624423	1.54199938835355	1.73166395599773	1.24650576158555	1.37372564680034	1.38493666467853	1.32308719590762	1.40660578274259	1.31835268178389	1.42657390749915	1.52555023605682	1.38148467144933	1.38194786968921
139428.14341.S455	0.530841379911001	0.361430657046935	2.16718963806685	2.1688837639362	2.27233345470994	2.31336725542356	2.12114967020123	2.16190927695701	2.19337891894188	2.24878921172854	2.12819252887842	2.18726615671823	2.33149375650916	2.32013302168866	2.23496394800817	2.24234713700585	2.18207483464777	2.23950669803187	2.21637776607471	2.31664500433192	2.22510790254769	2.20367526386023
139428.14341.S456	1.14782287215583	0.874329701894599	1.34140487250375	1.69792662608341	1.61729527364351	1.56732602026766	1.84965696465231	1.29437925533417	1.2627179404431	1.56671728509557	1.67392078507458	1.81484828851418	1.19936589214662	1.35262060132461	1.38718509663802	1.35633709657464	1.50802280922711	1.33246325525725	1.43049964065311	1.51285120253558	1.4024596199276	1.4082387063455
139428.14341.S457	1.08347662080406	0.958652890199002	1.39751189519516	1.48010168968292	1.56105734962752	1.56724640673115	1.42450989139555	1.45234002467725	1.4164467811094	1.51509896814577	1.41921646131824	1.47404006760459	1.57007213674786	1.57888882270843	1.51441872830697	1.53713197918801	1.48114808259766	1.54363637459069	1.53622150593639	1.65480664647893	1.44464777819785	1.40439067208367
139428.14341.S458	1.1159515549992	0.954429531020766	1.26545602939548	1.61183437416859	1.53689397816811	1.50959512876461	1.74920131466984	1.25010869838693	1.18513380116995	1.49743258397296	1.60178638928062	1.70323516252116	1.17048038900655	1.31295416648591	1.34652776091421	1.31701888032927	1.46599479679801	1.32281144291826	1.41605668535589	1.49228511296842	1.37980757850749	1.34207477251201
139428.14341.S459	0.936457890191561	1.00675868232966	1.82524855773959	1.7056134233212	1.81409653622298	1.84112331183575	1.49589464011012	1.93517553349262	1.83410767660816	1.8240750385815	1.70906708612596	1.59305502111349	2.12056623374103	2.03846332199265	2.0160308755877	2.09611743736859	1.89769024067166	2.09536167287403	1.95426334257855	2.0754811737175	1.95173499805192	1.77629297339316
139428.14341.S46	0.565551145684891	0.349220491524111	1.84657863161004	2.1668848014683	2.0780044901302	2.14197431949971	2.42325719050689	1.79639731370856	1.83926728984009	2.09406309357016	2.24853894738104	2.30272726697817	1.73304758842999	1.86956778660688	1.91871144421177	1.98300487867013	2.13194433877768	1.92087495302919	2.08283964433237	2.08668199433866	2.0490918707621	2.02361643385494
139428.14341.S460	0.790136951610396	0.780312700052088	1.13268452209429	1.31779757698348	1.28833635152619	1.26331736454944	1.23058136117316	1.20406070736296	1.09972823625784	1.27436001284618	1.18576819040826	1.23693087853088	1.22218806201274	1.29330998685143	1.30251626364793	1.28947662311004	1.26472477084779	1.33090974382824	1.3763115592919	1.42103893120203	1.27062777746764	1.0573340131043
139428.14341.S463	0.962360026419219	0.713033116319974	1.49639015405748	1.43531581376174	1.54125764359663	1.55033787147335	1.18362715940332	1.69131592080737	1.53819897928213	1.55348803799748	1.43473661843856	1.2261832686956	1.82814544731066	1.76044196465273	1.7635900282288	1.84883159943953	1.64368592661298	1.86097740949398	1.71157541114859	1.80953604491988	1.67694253577305	1.47731705302685
139428.14341.S464	0.964174962558002	0.653749040333082	1.47558935503276	1.40924933928786	1.50334837955891	1.5229389093987	1.33378758219385	1.7354203125107	1.56623982997604	1.54439823590354	1.45952895063084	1.20559075255109	1.77459772771509	1.77060703544751	1.78357536004961	1.87377438201616	1.66466202387699	1.87676939280417	1.77804287594942	1.81323327492008	1.75036888984288	1.48596535877107
139428.14341.S465	0.95959089194024	0.692621264657338	1.54228820496604	1.48444937515853	1.62999948771538	1.65826186422531	1.42063978657836	1.63386500188465	1.56301047691251	1.62612190114184	1.52082262261108	1.48176207778927	1.80237874233331	1.7628994016295	1.69889722049255	1.76890462093998	1.63003656177198	1.77066608503741	1.69744719097702	1.8190610019083	1.65481014880555	1.54140200296577
139428.14341.S466	0.676364696889606	0.48995403472437	1.24730448428609	1.26867166878443	1.32969366632146	1.34373130683618	1.24946575566444	1.42356887609837	1.29825872111888	1.35737633442815	1.33533343627761	1.17100099876707	1.44904217172244	1.48336273476945	1.52933338051305	1.58278952098046	1.45074283823033	1.55264381969981	1.58690021125492	1.5728394608171	1.51715832246153	1.20704303594215
139428.14341.S467	1.00063388558539	0.799971801269575	1.67426394290946	1.57228863303791	1.68247262785915	1.72212343040409	1.40091111129986	1.78784092596445	1.68986027109627	1.70113627487917	1.59282600682955	1.47408381090392	1.96845508645677	1.89207182347685	1.86517650539217	1.94673540466278	1.75936971878154	1.94952998256135	1.82481545659449	1.94381630360267	1.8049424732922	1.64264239403673
139428.14341.S468	0.638515867052543	0.48344840304234	1.21129614672661	1.26512068087716	1.28645476496613	1.29299561301579	1.08791132855488	1.3366147260098	1.20461181227284	1.31231485770783	1.21701620111949	1.13528222619803	1.4185644188415	1.42396694766311	1.44139240817363	1.48282759099668	1.3446603263546	1.495179245297	1.47867386632538	1.52148658116323	1.37140670428932	1.13959060400303
139428.14341.S469	0.823129697776039	0.661288532881085	1.36027437108442	1.35158138208692	1.46089496588693	1.45129221264522	1.25088435849032	1.45964768167139	1.3644434130679	1.43849011191244	1.33690472551128	1.30250815907611	1.58510950462543	1.55876791242622	1.50769210624334	1.5750793589717	1.46054441059685	1.58890662629216	1.54371221033494	1.63967351412735	1.4579603746748	1.33316591611035
139428.14341.S47	0.912215796808658	0.690501735770064	1.55817526755654	1.91688351133044	1.82742504483159	1.8718075997565	2.1543354308529	1.51105923091821	1.51722976282205	1.82446356438793	1.97747529693829	2.05757046448644	1.4294919730887	1.59236619140638	1.63007751607611	1.67940501199374	1.83765089903638	1.61399896198791	1.76329755061848	1.81128636541992	1.74075791095088	1.71956775374384
139428.14341.S470	0.912578988039697	0.710776843016914	1.20334439972146	1.49305583946033	1.42397391251171	1.36009031001015	1.47809696393833	1.19800696379036	1.15227989534199	1.35163354959438	1.34815083616245	1.46478006121445	1.14100898162445	1.25628830342303	1.27851844951805	1.23705398421273	1.29041102211821	1.27047382965157	1.35026117168715	1.42798238811156	1.2846025088277	1.18497989891606
139428.14341.S471	0.917012209117931	0.851246176383103	1.21031883064398	1.35179355307359	1.3512171241669	1.33922190726231	1.23733819688408	1.27277084959118	1.18264419416907	1.3097362504201	1.21629453666542	1.29121371929195	1.32177826573603	1.36164647816456	1.34774943310835	1.34820737612456	1.30537495747829	1.36901982298126	1.39952054770357	1.46320380321892	1.28630549510621	1.15635437647477
139428.14341.S472	0.675853144639989	0.722455249969404	1.27112880673617	1.28062121822338	1.33493762375978	1.34077211251171	1.08603016610338	1.42685832951161	1.28817073913358	1.35992255693641	1.26696841274013	1.11098785777396	1.51827369260488	1.5052893659534	1.53030203535512	1.59025950034899	1.42037388438618	1.59292760288593	1.54519594917041	1.59194058279303	1.46553449613586	1.21402132599887
