	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T51	mean_md_H_T52	mean_md_H_T53	mean_md_H_T54	mean_md_H_T55	mean_md_H_T61	mean_md_H_T62	mean_md_H_T63	mean_md_H_T64	mean_md_H_T65	mean_md_H_T71	mean_md_H_T72	mean_md_H_T73	mean_md_H_T74	mean_md_H_T75	mean_md_H_T81	mean_md_H_T82	mean_md_H_T83	mean_md_H_T84	mean_md_H_T85
V2_16_32_T2	1.56727510316161	1.16288732595562	1.41833101350875	1.58008527768646	2.05138448964448	1.71161875355836	1.80570764748271	1.87299386574935	1.53888729276731	1.79807546808294	1.81888693506559	2.25528319896136	1.4527852370103	1.42377522691748	1.59935082281038	1.53158191383343	1.34427062441221	1.07831481057604	1.67658787540426	1.78053046605461	1.66776867385714	1.55976013719029
V2_16_33_T1	1.29467613693422	1.01201109160262	1.91175162921281	2.07485902241946	1.62730472489045	1.89263783394819	2.18551320263939	1.22338833677682	1.57902813752464	1.42944329638294	1.43750882171139	1.98024603965253	1.35709792624442	1.51224835351949	1.33173707992062	1.40952703706236	1.62798418160511	1.77471095863956	1.55179875842528	1.53149001128039	1.39551899806025	1.66430946777616
V2_16_33_T2	1.59199546518959	1.17845224721018	1.22703408493258	1.37761007818445	1.96076061849041	1.61646950282016	1.63225793470737	1.80873826516705	1.47365615805927	1.72814385243565	1.7432544999394	2.08747501111056	1.5321690950961	1.47766367070025	1.64077183098025	1.53214049928354	1.39379633265553	1.21510657148218	1.70427422536905	1.80624223140317	1.6832565780227	1.57586817809405
V2_16_34_T1	1.19640357776822	1.07302314831549	1.79902337576685	1.9747854227279	1.52342663435118	1.79423494936793	2.07629571891361	1.11322852455306	1.47568993641046	1.32826426218799	1.3374949267535	1.88137607287663	1.28967546080211	1.42451394249036	1.27418795121572	1.3458907862222	1.53715607810066	1.6768566865433	1.47138358480185	1.44142814918933	1.33159869479824	1.58090777823302
V2_16_34_T2	1.3866898786265	1.15542829610519	1.90528982621776	2.06869121480634	1.59405848841403	1.88387690724903	2.16867849913325	1.20614514179681	1.56890911168716	1.40485168092323	1.41048794202562	1.94819482807519	1.38393345416606	1.52456310051186	1.34712981529143	1.41699824060031	1.63648607310534	1.79434172836784	1.55919274714769	1.53452883679306	1.40647273309456	1.67157356129469
V2_16_35_T1	1.42953230305605	1.42842779722527	1.35213679890788	1.52031315315336	1.69599448016652	1.55492045356213	1.71354921810123	1.43653792959641	1.29338625402568	1.4661589859604	1.47634233695432	1.98240032590014	1.16932170744125	1.18158913430822	1.32461947900669	1.36176276734208	1.14062036699867	1.06591121527162	1.44803163684241	1.43960709366894	1.42519929123784	1.28862144084451
V2_16_35_T2	1.65193311694321	1.58400905560449	1.55704657253385	1.72262710812349	2.18314134951555	1.80545473174777	1.93246444418135	1.97763447794705	1.64874623372074	1.90030299154304	1.93985812238482	2.3927729044959	1.4741030173238	1.49018459040327	1.65153612330525	1.5939467718912	1.39831056492732	1.08268999852929	1.75335999661998	1.84705352635631	1.72810435707566	1.60804997593862
V2_16_41_T1	1.1735779294413	0.798319061775739	1.68707974733968	1.8796480202123	1.51188161795768	1.71125988458502	1.99414330817145	1.06680106584979	1.39460082909059	1.30366236224517	1.30661938771672	1.86050273675063	1.17890384264243	1.30437638622533	1.21350868041494	1.29505920055454	1.41631125800946	1.510066808582	1.39412102853571	1.34051688473683	1.25839055200651	1.46814203474469
V2_16_41_T2	1.64663893821803	1.18000232118125	1.5597005534249	1.72586812888921	2.17911499398141	1.80422168103725	1.93392255888653	1.97100591947132	1.64588970191761	1.89601718329396	1.93483062760772	2.39159223573785	1.46484769113588	1.48439527436101	1.64497152876721	1.59114442214124	1.39632176181976	1.07677399140901	1.74869856665258	1.83960489560963	1.72315797496467	1.60139625455373
V2_16_42_T1	1.13856711626414	0.797283331020217	1.6844958355893	1.8632641659998	1.32027480573675	1.68652405889157	1.92578940537632	0.995265776789118	1.35858130278753	1.1772493628219	1.17151960964639	1.69340540235008	1.36825660288337	1.40277712185815	1.27448903886777	1.39268460841788	1.49120670881154	1.66967794805428	1.43586918531861	1.38866846187387	1.3313540737213	1.5368652601798
V2_16_42_T2	1.62770660276601	1.23027903746778	1.29790912527552	1.44977769389517	2.03671953284802	1.67588191560818	1.70388995005645	1.87579930520122	1.52716730110222	1.79244917106531	1.81571921278639	2.17049470255202	1.55402825309961	1.50662429848016	1.67327677319535	1.55073295672774	1.41738693815014	1.20311732719333	1.72780441653869	1.84526248047435	1.70850291531977	1.61198603568709
V2_16_43_T1	1.07631400180154	0.789993782271168	1.510172270563	1.70845536365535	1.26207671218506	1.55480552034059	1.77895826098333	0.881874162352625	1.23239361285484	1.1011081987242	1.08874289896389	1.63201572558206	1.21217372138621	1.23701107106829	1.1706034809519	1.29322718253692	1.31658365772536	1.44571041312356	1.32846544302431	1.23252983424032	1.24502913009762	1.36932427474251
V2_16_43_T2	1.50427852916859	1.15602830929193	1.34016594220729	1.50036407048485	1.95444945194259	1.64358632257881	1.72863903821314	1.78112162441082	1.46714928768481	1.71367837038191	1.72843429906171	2.15905131027127	1.41192604718476	1.37934127726323	1.5517455630553	1.4879366123249	1.29663173531282	1.08095992636504	1.62786504420472	1.71061308635515	1.61951551605641	1.50623997032416
V2_16_44_T1	1.17592814432345	0.935558846100443	1.72833664528978	1.89850779809879	1.34189691581549	1.71891052525426	1.95720039918286	1.02937049391783	1.3969626191996	1.20036554896856	1.19249643106214	1.70418313939371	1.41992412857182	1.45041514666977	1.3109672333674	1.43551678366126	1.5380542367569	1.73056927005772	1.48089625125093	1.43066582952374	1.36465730884452	1.57960069367819
V2_16_44_T2	1.10176287230702	0.941180517844289	1.29338738199753	1.44372528470679	1.05072579229407	1.36087770706728	1.50098776186896	0.767656984414949	1.10503078329448	0.93778393105461	0.899956193643038	1.37957855201218	1.30585422847581	1.17492582842838	1.16589836432148	1.37346739575142	1.21380973943609	1.43878115709434	1.30115216328532	1.21326638256044	1.2984719964945	1.25708826193499
V2_16_45_T1	1.17442446141589	1.15547853913672	1.18837198896698	1.32566927005443	1.03941815329758	1.29454551796181	1.40306497252001	0.815866204048601	1.0460943170344	0.942834311074077	0.905768054904206	1.35978693817737	1.27635628168741	1.14548712500645	1.17552459936894	1.37327554307936	1.14317872259661	1.38894393236807	1.28782842176972	1.21591175025096	1.3168986100632	1.18184175210228
V2_16_45_T2	1.41762335964538	1.37931574645464	1.93671429880577	2.097633636911	1.64588091156081	1.91439690208664	2.20790564956629	1.24601961974106	1.60164279511938	1.44916423366153	1.45646611145944	1.99803428314253	1.37911827397581	1.53526922417442	1.35154586499633	1.42847847535344	1.65101485193116	1.80077843728681	1.57272954577035	1.5531612325161	1.41360262960448	1.68436512621647
V2_24_11_T1	1.92944700122865	1.2727617560103	1.16188390512074	1.30662950187829	1.95344054926593	1.59447054920685	1.57729220932006	1.81174325334051	1.47469718235325	1.72997141684366	1.74702153863225	2.03146692024377	1.59537362297436	1.54695556693216	1.70892871739948	1.5910029404075	1.4653306432747	1.31593105737118	1.76022907849018	1.8495863045844	1.72621537284012	1.60930801357537
V2_24_11_T2	1.46092575188728	0.96489103427098	1.47739887752115	1.63701317423761	1.09932030398449	1.49326539736552	1.66321440859543	0.847786472763408	1.24673548709902	0.992009795225204	0.958201029675753	1.43715606509425	1.4546752692219	1.34331353695687	1.24645875190164	1.47615690372416	1.40221461454592	1.64198463182871	1.41783923185	1.31453528007098	1.39030055189511	1.43695324797703
V2_24_12_T1	1.48694086605327	1.02576843204293	1.92600247873285	2.0842337220065	1.70788764106122	1.91237116864056	2.22264127764259	1.27649453860418	1.60281625619486	1.49251500614012	1.50222727952828	2.05485026020276	1.29969775177585	1.48310765231102	1.32385108395531	1.40443498193286	1.60802029840889	1.72885375960434	1.53850177883461	1.52648281613355	1.36982845900589	1.65939861638527
V2_24_12_T2	1.97332245249224	1.28442812277915	1.40249330595536	1.48565985954081	2.29076509028609	1.87011654939631	1.76546916319176	2.12174409500221	1.76088388506127	2.0760964326364	2.1219236855157	2.25131901304002	1.91869599046063	1.91756831775981	2.06084662438389	1.89577512317704	1.81610806075353	1.6238195584708	2.08348274786319	2.1691601250416	2.02053912850645	1.92326196961979
V2_24_13_T1	1.34703211798927	1.0342885368116	1.53571166878848	1.7205543144319	1.18287398546692	1.56228297473049	1.77429041014775	0.876525338012885	1.24647571566758	1.06439046353252	1.05112867708872	1.57565539921288	1.32018510417969	1.30337188938437	1.20987432338711	1.35903299397835	1.37001864220055	1.54793915309038	1.36952781822201	1.28805558889767	1.29839604790871	1.42599051901048
V2_24_13_T2	1.45748978982892	1.11020497816642	1.6188083634622	1.8015044931291	1.25261226596214	1.63119074549831	1.8591467083885	0.941467753378063	1.30521642277856	1.12413137198159	1.11803677953409	1.6390696741202	1.34813641833856	1.35934480720759	1.24582509489192	1.37486465558574	1.43930043667731	1.61748307664186	1.40567770231147	1.34392281284442	1.31599316932693	1.48920571395474
V2_24_14_T1	1.25587961304386	1.09344852348169	1.17826533393031	1.34660817432214	1.28171957438924	1.33438591305712	1.48702523615859	0.998394353034496	1.04479468484866	1.10419624896796	1.08594860297235	1.59201464563847	1.08457157003649	1.08879761255143	1.15225205495359	1.28467973501845	1.05503796976637	1.18358463814223	1.27329466861521	1.22612987122363	1.28374265628939	1.13570038249051
V2_24_14_T2	1.50640681742583	1.3640777016586	1.87026247446978	2.0446371911002	1.72168587232107	1.86780607363895	2.18728302941881	1.27250027414165	1.5628941479302	1.49359596500909	1.5025092163525	2.0608330116812	1.21892029155475	1.41665786544969	1.29872347098125	1.37073192917746	1.5411828407259	1.63168707183223	1.50134440867934	1.47220334256246	1.32161766212909	1.59717747647835
V2_24_15_T1	1.3304504970348	1.41638846014249	1.21756753796195	1.34906276040173	1.01545532374322	1.30805103354353	1.40958610985266	0.800605451719278	1.07141996783612	0.928696184525731	0.891618869897444	1.33659705532132	1.31923668172773	1.16568701886564	1.18937263947908	1.39812397012323	1.1795602669753	1.43512890446287	1.30030232032357	1.22246981988662	1.33019508532617	1.2145632145312
V2_24_15_T2	1.19394823839799	1.19260679127398	1.25658633362638	1.4335721589423	1.33428120485358	1.39626983990367	1.56074546461109	0.997324589149036	1.08094464460181	1.13871941130956	1.11747362475943	1.65151369676704	1.05289765037308	1.08093320379808	1.14277003574893	1.26177594305105	1.08051112625948	1.17944209782051	1.27961567708417	1.21365923021708	1.26059355148275	1.14976388985046
V2_24_21_T1	1.30545028399989	0.737819821864468	1.42705347572695	1.60630307023567	1.13021257587588	1.47217263022324	1.66004085669421	0.798857290723837	1.17681512757061	0.993747025992408	0.966818946754191	1.49611127679514	1.29044619108023	1.23367545804595	1.17082258898944	1.34744310360837	1.29023711635921	1.47172390095217	1.32954103842258	1.23084838663926	1.28438272749794	1.3420300526166
V2_24_21_T2	1.24489505758193	0.822379732415648	1.38518179177586	1.57734756366833	1.2576251894174	1.46524359952673	1.66979064176956	0.846870551157293	1.138913083611	1.07094992980523	1.03672847288217	1.6041735984398	1.12535192348634	1.14035939876487	1.13017191838679	1.25842042226368	1.19817435034114	1.32149492822262	1.28411224291871	1.18324094495533	1.22399031754422	1.24329168464243
V2_24_22_T1	1.82063791643805	1.2965890297408	1.42667585837628	1.58689843646131	2.08289991358378	1.73204697988917	1.81689989536316	1.90933949309499	1.56091205512138	1.82947332134336	1.85549260256639	2.27681118544072	1.48901617336887	1.45985599500775	1.62911167605631	1.55165594689393	1.3744738570804	1.09975407920097	1.70209276213989	1.81771691284326	1.69244426991192	1.5909492360894
V2_24_22_T2	1.30269780583354	0.90953295881723	1.08308430686982	1.20505484066376	1.13359974110866	1.27081828316562	1.35373374802605	0.967239836201357	0.998211063926171	1.0279444953502	1.00521324736636	1.42556853238356	1.23536786507591	1.15543071240225	1.20841577897951	1.37557309245795	1.08295268787398	1.30431826374373	1.30610583830263	1.27101016312012	1.35049766405292	1.17268583387311
V2_24_23_T1	1.46822526944846	0.922833499674245	1.46953715059153	1.59947806615718	1.06017206466933	1.46636600185975	1.60958332617035	0.862238962200426	1.26025633401158	0.972921331352613	0.925047827102742	1.37386819696174	1.5314701020748	1.37571842384268	1.28325637995325	1.54612688424715	1.42907238381413	1.70645108159011	1.45100026440008	1.33769563409012	1.44804153216077	1.4519055228587
V2_24_23_T2	1.70409188511678	1.26639638971054	1.67838321716756	1.76652819187907	1.15769089562817	1.61521158822197	1.76382383960031	1.04502621449135	1.45146278089654	1.10300939403327	1.04702091190533	1.43866931391446	1.74209236127193	1.58346399865691	1.46843568221345	1.72976747311436	1.6310585682246	1.95972217054207	1.6339083520165	1.51655217783727	1.61758195303472	1.63816111499745
V2_24_24_T1	2.05964168672699	1.67672821559717	1.63318155445412	1.49178369138492	1.01632912350641	1.57416075261622	1.53213431216769	1.42561572876448	1.71960130940294	1.4129355161209	1.27386286641993	1.20054487635885	2.20623836016148	1.90683502610057	2.01148245824982	2.15038624128713	1.80846300126611	2.30770845998116	1.94579017501682	1.79306802300129	2.0033710474544	1.79426527308751
V2_24_24_T2	1.6496163466958	1.4090611534405	1.57930523851662	1.6658561854298	1.08127879721524	1.53276237340014	1.66244697046096	0.984936899276863	1.37657000648152	1.04626198013645	0.969711233081712	1.35922143155041	1.70127620860388	1.51629005929611	1.41976182787001	1.69552001971283	1.55968763571816	1.89239063944721	1.57680458613148	1.45736875227629	1.58113496889612	1.56575312397398
V2_24_25_T1	2.25987333652193	2.25644858605237	1.74501610190912	1.58155105607854	1.16615610263274	1.68786452904922	1.58442981176795	1.62439575528411	1.87745211188898	1.61462331507523	1.49512881475799	1.252196522278	2.3836556300437	2.09869290407423	2.21335986052582	2.30713629235074	1.9575125248627	2.46566862984011	2.09541758006375	1.9606568513016	2.17798519577128	1.96765892494939
V2_24_25_T2	1.83546769790253	1.86287591096817	1.50477613144564	1.48196645627342	0.945983711049801	1.44434263093965	1.50692288526428	1.1085429906699	1.46002700977058	1.12637979483131	1.01868545507665	1.17591964972674	1.89543562860061	1.60864002415104	1.65064403520593	1.8759276596304	1.6008287098634	2.03261938536678	1.68924476519896	1.53818099751365	1.72955319451724	1.58137438478678
V2_24_31_T1	2.22959470854248	1.61695547770279	2.21100980553533	2.38128261880448	2.87553516794287	2.42419233319629	2.5809948997884	2.59323095066106	2.26462281149689	2.54572189209283	2.60835963691346	3.05530712796503	1.92039171586445	2.0028168799548	2.0981879709528	2.11774548103368	2.03530249305644	1.45826976984116	2.31734176472838	2.36536046999634	2.25672502074376	2.09078655855196
V2_24_31_T2	1.38581915548587	0.863220830830223	1.7244299006729	1.91285096480036	1.67104090264394	1.77262222635375	2.06117881050969	1.21679646744121	1.44582429098842	1.43323567288814	1.43628413382824	1.99417133811375	1.12446883300081	1.29883344422487	1.24898292841569	1.30887085849862	1.4174525800325	1.46152923885881	1.43494187695878	1.38105837797678	1.26957055533846	1.45244717110069
V2_24_32_T1	2.28573761685139	1.72306077909936	2.41864105862847	2.59634702801186	3.02411488049667	2.60351006658521	2.79468355959735	2.70437087562994	2.41178859161035	2.68434809433004	2.74449143049844	3.2284562174646	2.02669534969471	2.08149142353015	2.21113266029648	2.23419579257805	2.18545233075955	1.59599863631528	2.44011686741756	2.46867047852987	2.35886567941415	2.20408019471664
V2_24_32_T2	1.48800833763301	1.05793923368556	1.50969661707423	1.67172911932644	2.16475425289928	1.79155934606287	1.89356267458105	1.97686243719658	1.63133309116388	1.89383289606963	1.93017933571367	2.3612011463667	1.50798127910505	1.49565506337958	1.66544353861483	1.59077741798994	1.40875797133371	1.10559564726836	1.75140505791613	1.86128696012093	1.73318582680762	1.62483029281483
V2_24_33_T1	1.53158837780978	1.06465343614471	2.10269642990488	2.28205175845424	2.1583091311723	2.15067049063848	2.45865509293231	1.7096770181044	1.81192719132379	1.8801028235289	1.8980224728143	2.47007348990382	1.38864931545803	1.5841566877531	1.51037144007213	1.56096329324997	1.72551247269351	1.65050943341685	1.75704278599411	1.71669493847828	1.5436610209453	1.75484620237579
V2_24_33_T2	1.47685711121892	1.10917468589807	1.44208439751558	1.60245652110255	2.09924418828079	1.74480969577556	1.83161262285029	1.92515905751324	1.57623454915511	1.84428644665425	1.87233584705826	2.29403860693876	1.49623153492113	1.46985357030824	1.63704383972622	1.56060085067713	1.38357315409366	1.10092277930133	1.71207552417784	1.82938210372729	1.70212905690563	1.6003275998338
V2_24_34_T1	1.5517118838469	1.22468371087601	2.14634293962936	2.32267540865565	2.13894979121971	2.17390999862693	2.49284086044799	1.68561401226128	1.8417779953497	1.86975905594636	1.88644614154102	2.45855539347405	1.39910961046239	1.62459137140981	1.52159708391561	1.55388376141786	1.76389342891234	1.73494065079985	1.76430830947952	1.72268375980363	1.51997359638601	1.80150101658499
V2_24_34_T2	1.54309108198099	1.33071418984466	1.63081959021833	1.79475331711695	2.2907033540779	1.88678515461942	2.00541462054464	2.08045311152577	1.73783944640144	1.99176663261334	2.04730553342156	2.48343069265107	1.55238364743648	1.57774504486207	1.72836660968981	1.65721913076527	1.49037965230993	1.14148984536154	1.83875535433094	1.93370297781425	1.80432642624034	1.68260099519162
V2_24_35_T1	1.2663630339506	1.17568238734087	1.31098988719352	1.48211119026953	1.4913135854543	1.47048208059821	1.64644313261863	1.17137444356115	1.16552639929796	1.2742410338918	1.26899513645175	1.79728651133111	1.06593765527909	1.1028622915518	1.20086039240868	1.28433867143747	1.09012389125568	1.12135155326988	1.3355941127176	1.27874755699775	1.307271559211	1.18475736067737
V2_24_35_T2	1.54706507054656	1.550662084512	1.60859296914038	1.77081921942777	2.28127575768622	1.87843182233491	1.9870355533206	2.07779077085906	1.72897312186943	1.98912038520173	2.04109795231167	2.46747194480744	1.56595109940214	1.58102783649835	1.73467367388523	1.65683038851979	1.48698077175344	1.15179535397411	1.83812021498985	1.93833129472381	1.80598103542298	1.68991811544526
V2_24_41_T1	1.89480341785888	1.36083964628834	1.97632769716777	2.15362518708435	2.53224163284634	2.14965309097388	2.34346611354675	2.23753989264173	1.96158369301416	2.21311031509953	2.26271608940345	2.76307035280947	1.63244085908359	1.69057660055607	1.81468817099608	1.83210934583134	1.72762873949	1.2057146850654	2.00016442233184	2.0328179912377	1.94691439357417	1.7927855063091
V2_24_41_T2	1.85990664277054	1.20490378144302	2.13301475826332	2.30652634897302	2.76009262294176	2.32764551654253	2.50213552972524	2.47259346121123	2.16136812456393	2.43178157643141	2.49080000389392	2.95964358187987	1.81806053381375	1.88855937752687	1.99231405521978	2.01609251235053	1.92645153807863	1.34312093619345	2.20490035041036	2.24976410231897	2.14712823969255	1.98391376910986
V2_24_42_T1	1.37036759550659	0.986433098330812	1.83299554759259	2.01320866057716	1.88450951981499	1.89867357861984	2.18525757612305	1.44127041969499	1.55879784920556	1.62162790815141	1.63117503985178	2.18893249797952	1.20163451524689	1.37032602718276	1.3443578030492	1.39151885001947	1.49257186069382	1.45563361552823	1.53367470181811	1.50321227010879	1.37554190253212	1.51451829899873
V2_24_42_T2	1.50392683419215	1.00402127836316	1.44315870108824	1.60174481819091	2.12343860210349	1.7584498993168	1.83531857629973	1.94934076421772	1.59494573879502	1.86582058316799	1.89695464372761	2.30452906245478	1.52653715821028	1.49960547234525	1.66612727667669	1.57610579511409	1.40941679841239	1.1300334542902	1.73444940545784	1.85721654994603	1.72071091375702	1.62472608395767
V2_24_43_T1	1.65320564941596	1.27843577950194	2.27226545601957	2.44750630360945	2.26491755338186	2.29440867945744	2.6187777004557	1.81208905131424	1.96262131113399	1.99107700491954	2.0100750669874	2.58648907393761	1.50553715745224	1.73414322367554	1.62279004674688	1.65621599604487	1.87854562956395	1.83621973158065	1.87676339927849	1.82567585502823	1.62354713569505	1.91609274891824
V2_24_43_T2	1.24313370016727	0.950752138597142	1.46763500759624	1.65720475277576	1.43475682762025	1.55596563174652	1.78764136117874	1.0047357304589	1.21754116068515	1.2166462502003	1.19925012940591	1.76313353574736	1.06670569208621	1.14912099637632	1.15729733385593	1.24592959621158	1.2285668309837	1.29581800735606	1.31855015267383	1.22305246843494	1.22610908712424	1.25726859249306
V2_24_44_T1	1.36659079855825	1.24107457729558	1.64484564329727	1.83867674297495	1.35418980972398	1.66357619029523	1.91600331693069	0.97728557067917	1.33713732605387	1.18964129616044	1.18839789463849	1.72620159313486	1.27051174871505	1.33166671843353	1.22451783724406	1.32614834731109	1.43178418316529	1.57427602450993	1.38934664977219	1.33573262857335	1.27602989046652	1.48158575315576
V2_24_44_T2	1.60726079013992	1.44542709960812	1.9843389067777	2.14747624062817	1.8027948758467	1.97153286729946	2.29184049798378	1.36304655330802	1.66271280454384	1.57644811814481	1.58685261518227	2.14424976077502	1.29831194460483	1.51405301581731	1.36026643470558	1.43826315162671	1.64069120690392	1.74594048834731	1.57834473125057	1.56919730918957	1.38366217676649	1.69835859846662
V2_24_45_T1	1.9750663674274	2.01497094338648	1.70254131530643	1.59680138587615	1.01993070244654	1.56431789034804	1.63003794573775	1.32439078419508	1.68085082667691	1.30260513012773	1.1787727120363	1.24510572047635	2.13869987569232	1.83262068547833	1.89316894349668	2.09365366771968	1.79203305162172	2.28490649379705	1.89833426352023	1.72124490866499	1.93370868322437	1.75075742376127
V2_24_45_T2	2.13016723737097	2.09337382985309	2.42167853537959	2.59546290819351	3.06899841590957	2.62453296671878	2.79557196341882	2.76348376416276	2.44825502383969	2.73082919309882	2.7939663224226	3.25397581507986	2.07912714233877	2.14749311096979	2.26219556345485	2.27930399215071	2.22301838221105	1.62923759590332	2.48804995257101	2.52601035885243	2.41313225014671	2.23880845120906
V2_26_11_T1	2.03064890878804	1.35351976470059	1.17633952010365	1.27494612492182	1.9983925197018	1.62916261554002	1.56164381761275	1.86462928468717	1.52077789906807	1.79285507308947	1.82333566850684	2.00947761001155	1.70049346846542	1.67922280940284	1.82279181853806	1.70433845952539	1.58619483161378	1.45434313297227	1.85962094240447	1.93692735073393	1.81312785099733	1.69267338780115
V2_26_11_T2	0.930246440584381	0.636514041506574	1.0734739878708	1.20708773095281	1.19870215194659	1.28403292815808	1.37313191923194	1.02214938140518	1.01735724922153	1.0655524156919	1.05838660709262	1.48503613897995	1.20087342911597	1.14807013214884	1.21484602833864	1.35827098475837	1.07191561349753	1.2548834499255	1.30814905306275	1.2831188329278	1.34872127388967	1.1687152728127
V2_26_12_T1	1.32322583887407	0.934090806036999	1.3059972127081	1.43026565941568	1.00525213857351	1.36111392181745	1.47997440486638	0.793268521062803	1.1375097875234	0.923962707706751	0.883073824851923	1.3246219796322	1.4013297233671	1.22632558149165	1.21283054747329	1.44932853788524	1.27214540087622	1.5326841258638	1.34075841388933	1.24945684799488	1.36286532201352	1.30220970937558
V2_26_12_T2	0.955052259493811	0.674274103895124	1.0611807225773	1.16757618511851	1.18581699037341	1.27737007437124	1.34444001313066	1.04610303900246	1.02709696308701	1.07632603919323	1.06995324924735	1.45887357190574	1.24835902177778	1.18129066387485	1.25566703348415	1.39196266687076	1.09231114851183	1.28968129135244	1.33597384659563	1.31356343340948	1.37924123509288	1.19607846903524
V2_26_13_T1	1.19610388786417	0.885470873732226	1.89686546801903	1.68976217897157	1.18578118405092	1.78742988558978	1.70209489520902	1.70358709804711	1.99036482264336	1.66761160826046	1.54968712779302	1.31550500198297	2.4964291114216	2.1936597650461	2.29955857490699	2.4166197818385	2.04955632086944	2.60336866105778	2.19362957012467	2.03557982289225	2.27569648265905	2.06184461168875
V2_26_13_T2	1.37441584036354	1.03314850075702	1.16391713116895	1.18556315432582	1.25164080834478	1.3738945082679	1.27910657113167	1.37788304192925	1.36640973224145	1.37804022137402	1.34292547752203	1.35380426510412	1.76030847055598	1.61906870949903	1.73973696801098	1.79037770521695	1.4949254351619	1.74473863992189	1.68621074792315	1.6583146716106	1.73745518803896	1.55939116929432
V2_26_14_T1	1.08285364828357	0.948885606338937	1.74468749435967	1.67157234125885	1.06489480687311	1.58145572318867	1.68395453567996	1.30049564547056	1.6751109084354	1.28406253809625	1.15999393070199	1.28773700244866	2.11530089838108	1.82603271634238	1.85271089572707	2.07314677038106	1.80396314634855	2.28063117796728	1.88859101494237	1.71760956425585	1.91876521495471	1.76863708527361
V2_26_14_T2	1.45820170260941	1.1350737582238	1.80460707343125	1.67545253066951	1.07284556640765	1.63908150064369	1.70125272187519	1.42994172579372	1.78700409736147	1.39373999213745	1.27098324117726	1.29817093765358	2.25033678827544	1.93633028220656	2.00432298807622	2.19586028963226	1.88333072338427	2.40176599510374	1.99679595921564	1.81348127768561	2.03647792203053	1.84898974361628
V2_26_15_T1	1.78883309165735	1.85137647987529	2.29789233248039	2.13357387925478	1.89458476402428	2.21677154529071	1.98104695418377	2.36651555114061	2.50018319331423	2.3331162091329	2.24218327051177	1.77640290699158	3.04842394902188	2.7980646753113	2.91998225788139	2.94652778829326	2.61296614615473	3.09127279380396	2.65408815628183	2.57261044741291	2.84775908190954	2.64172035632685
V2_26_15_T2	2.10041624850574	2.15550501685628	1.39458539748422	1.41569703492327	2.02646021069609	1.74172532846955	1.46196681378536	2.04234990286276	1.76035917421953	2.01728407413972	2.02251959311651	1.78933326603465	2.1161257576386	2.08968479543846	2.2234023311554	2.14650336977775	1.95760876314096	1.97351465820752	2.13060103653577	2.15148828089624	2.15741756790929	2.00224282335811
V2_26_21_T1	1.49537834219688	1.00092154272879	1.6195328867692	1.75420864590947	1.16790435466352	1.59327463761474	1.76958923440365	0.948119457681612	1.3642777427904	1.07215359147846	1.03502900767389	1.48956415740895	1.57910082311183	1.47343743121299	1.34679396415391	1.58027241988563	1.53422676266814	1.80425035133744	1.52612245885503	1.42385515013644	1.48586460683066	1.55913247382547
V2_26_21_T2	0.856408654378589	0.586421564119674	1.29554219024281	1.44402684936889	1.04603549025284	1.3612964057175	1.50028225296408	0.76479397323038	1.10791421610705	0.935220885273974	0.897594865791007	1.37476437623715	1.31408527219212	1.17858139483845	1.16879307120386	1.37931965779512	1.21934672684492	1.44667428778884	1.30401579182805	1.21601011827244	1.30464559634452	1.261692870425
V2_26_22_T1	1.18530232416782	0.80203835099721	1.62761287603994	1.65723614771405	1.05855853040955	1.5409145476301	1.64569244161067	1.08965314360084	1.46176122539988	1.11289473373029	1.01497074558436	1.29590808772355	1.85586353906195	1.62280490887362	1.57112106101614	1.83675657078705	1.64559474271139	2.03722049531974	1.68438904666149	1.54837514148548	1.70489483439301	1.63419856268259
V2_26_22_T2	0.94004356421064	0.663009621719079	1.07228456692762	1.15666612574981	1.09564951184121	1.26333159634037	1.30780260581985	1.00241082559407	1.02676398232451	1.04482020116525	1.02206959707524	1.36796914953607	1.33609706366356	1.22240294578494	1.29553951857819	1.44816391899675	1.12504278500075	1.38850265938714	1.35898619899938	1.32501798852742	1.41135373422825	1.22656360734065
V2_26_23_T1	1.16667381807758	0.744330042019	2.00893180257191	1.82510065670417	1.21479320561208	1.84340031776344	1.82981483070257	1.68969255370211	2.0285741317469	1.6224498762307	1.52171568808715	1.40909472896162	2.51300628771478	2.1960538961968	2.27949051069168	2.43886690025662	2.08553318023263	2.65958834362298	2.22299551162162	2.03932943685356	2.2847325624581	2.0766830401829
V2_26_23_T2	1.27565844008857	0.997023823898741	1.81562185866946	1.80237690542212	1.16347499743088	1.6735405454384	1.78782428945511	1.26929137678597	1.66185297312794	1.25605151538146	1.1542418805928	1.38856646089284	2.05263763923294	1.81361403934233	1.77112579243331	2.01620073933528	1.82183884822588	2.25398685362141	1.86393345788144	1.71361826640803	1.87572616176421	1.7996474013062
V2_26_24_T1	1.14705521846141	0.884730361751094	1.83894149155877	1.76853761191703	1.1358789193258	1.66620235091988	1.76950680739358	1.36283723600764	1.74629649706634	1.33896236940256	1.21097944988913	1.35743855122873	2.17558950539204	1.89674099643442	1.90586523516966	2.12912528178951	1.87685673496128	2.35684065802956	1.95123306412651	1.78216452823965	1.97698862187322	1.84298468668628
