	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T54	mean_md_H_T55	mean_md_H_T64	mean_md_H_T65	mean_md_H_T74	mean_md_H_T75	mean_md_H_T84	mean_md_H_T85	mean_md_H_T5161
C301.35.T4	0.569604530665238	0.617488119520171	1.61288633472948	1.61087538985492	1.32650557938929	1.42979685405252	2.6001592429511	2.32523375192538	2.52898593299591	2.38951728169801	2.78456351822781
C301.44.T4	0.857786228130414	0.797678773759714	1.38931167814445	1.29959784158539	1.1879622357247	1.25380263798355	2.40030166720557	2.14191363832513	2.28181946450515	2.220202268358	2.69173866992967
C301.45.T4	0.549766914764124	0.463516493904659	1.54298355714198	1.54333243821399	1.27132125148282	1.37498114961319	2.47600358876252	2.20142324862115	2.40904445805331	2.26791542680623	2.65298517474939
C301.I.T4	1.99842877508723	1.9233241698436	1.34369739029338	1.11958436937134	1.42945085416807	1.26805872074652	1.42678703479919	1.36695392859476	1.28841562383912	1.41340163517467	1.81876574213623
C33.14.T3	1.62809152434002	1.38627924234387	1.23470506389614	1.0079923849503	1.20259419484479	1.12122163839776	1.77333336534319	1.59751208798307	1.63293764641863	1.68874305057503	2.14521289211967
C33.145.T2	1.34900415260102	1.29996488374322	1.20095554816226	0.979811543524679	1.18889099716874	1.10684831659075	1.52742172543634	1.38006423790358	1.4044787804475	1.47686858784215	1.88398583715524
C33.15.T3	1.01870684034259	0.954517157964393	1.3699302769659	1.16294529885921	1.47719748109671	1.32040339964837	1.23588850121127	1.21740729237176	1.12851495059979	1.2462301435712	1.586865522444
C33.24.T3	0.848813349244645	0.817074610148112	1.41820277958451	1.2715942488481	1.47714781034901	1.42474332719653	1.11768812080568	1.08336068191106	1.0814208805841	1.14850398822087	1.36024999344129
C33.245.T2	1.19934716411753	1.2446992268879	1.65429774189402	1.4883848317411	1.821523940039	1.66012189657377	1.11936634431368	1.21554974585533	1.04245439671935	1.21161012495884	1.45431374284197
C33.25.T3	0.878108965392256	0.879868577021726	1.44099989467108	1.25863666960489	1.55831184032837	1.4216911941623	1.12631025369203	1.14093116962069	1.04541590177006	1.1570378376028	1.43926634881329
C33.34.T3	0.862532401092914	0.887755635506259	1.57212488480199	1.45716033650749	1.66006520207045	1.62443562161994	1.0870528119811	1.09378820532946	1.07569072352372	1.15478825705107	1.27640687035684
C33.345.T2	0.959264478913104	0.989406564733876	1.41189463048413	1.3107173500094	1.43977526964686	1.43490750289823	1.20942953661153	1.12372852050533	1.18519923605806	1.217481939582	1.3947381697306
C33.35.T3	0.915735840459834	1.01918209913629	1.68723796285393	1.57936131202833	1.79833713394179	1.76067803384697	1.08816921021883	1.12626587540179	1.08039051169555	1.17324739152737	1.25400508943006
C33.44.T3	1.10364365304893	0.80363973511225	1.89764944713442	1.79494517504921	2.04085131410493	1.99086187156865	1.13302864428432	1.23983927822869	1.12499448536052	1.25807859410205	1.28214175487885
C33.445.T2	1.10754349990546	0.992846420300552	1.77759824264619	1.65208880934786	1.91388067931156	1.84300569080909	1.07464097673747	1.17303282853989	1.05545427045158	1.18400549401467	1.27999360596327
C33.45.T3	0.860579427929399	0.762305925333062	1.44723474430463	1.26845294970171	1.56155529156579	1.4331277398053	1.11286672131691	1.12862892463547	1.03730894159712	1.14512751094641	1.41852622432667
C33.I.T2	1.62627426537972	1.72646969688363	1.88034557471523	1.97385982281087	1.90523119477177	2.00527737956975	1.74660618643731	1.63449535421311	1.72848948452663	1.67685139256741	1.61442374382382
C33.I.T3	2.87491900097929	2.72130828577121	3.19895513975244	3.36430473397098	3.28189373000844	3.38671834440042	2.72062662661531	2.69714052408115	2.79276063875142	2.71597932704681	2.23747422736414
C34.14.T1	2.37481518829376	2.0011991680445	1.57189499777201	1.54712065433517	1.28584269305987	1.38675758327128	2.61005533130269	2.33566780292824	2.5227043743482	2.40424065985058	2.8289633377558
C34.14.T2	0.972270833314629	0.757766730176682	1.40203997208311	1.40857992994651	1.33137775266994	1.42155756245339	1.64316025330611	1.46123344479664	1.60186273436554	1.53036204896105	1.74915888816898
C34.14.T3	1.48935359161558	1.460906132592	2.53637820886921	2.61987214743726	2.66076150373125	2.73514161458887	1.83228258681228	1.860026553419	1.88820973534733	1.91792740691751	1.58196234975769
C34.14.T4	1.18561568448554	1.07266662737241	1.27414827219755	1.03638956348412	1.2868929718782	1.16699269291889	1.64763484666116	1.51631870321028	1.5004371804417	1.5950936317245	2.03897019719312
C34.14.T5	2.16329868807071	1.73550582773155	1.82303983499534	1.79120378679355	1.93486410984585	1.95206193938168	1.22715193741873	1.24399291802243	1.24386512919388	1.31306346493314	1.2633997646765
C34.15.T1	1.76888054373216	1.63019957328342	1.97512126891601	2.11009063886524	1.85260080342549	1.98420342308125	2.47394238230542	2.24767872473867	2.45207088905455	2.2668545460356	2.38825133690675
C34.15.T2	2.37101238487585	2.14131074524557	3.21324676975838	3.42155556773493	3.22077879716668	3.34534866742579	3.1973881965594	3.04921042872378	3.23461249840384	3.07717823542724	2.72825881665803
C34.15.T3	1.1964917410504	1.19008972321401	2.12521373636758	2.21602674117959	2.20086107770408	2.29387492843335	1.68291568469769	1.64169551628967	1.69743998159798	1.69813313565522	1.50239919359327
C34.15.T4	0.936623855018498	0.902489191959324	1.42351074695355	1.24778580558343	1.51948826471795	1.41094652314395	1.11080074450569	1.1101578477115	1.04454910061781	1.1388667409277	1.40452573341594
C34.15.T5	1.02871409324552	1.00769299604688	3.13979064024882	3.34398126794414	3.1599333185795	3.28088640293382	3.06349296276835	2.92756281576341	3.10316294589832	2.95464059210299	2.58757097278267
C34.24.T2	1.17435213113567	1.09753595376383	1.44619685468614	1.42167811438492	1.18785073481136	1.28553643700096	2.39663200145319	2.12244670941601	2.31465034422758	2.19424269693404	2.60328549700948
C34.24.T3	1.98884396643913	1.9099615821344	1.23659430798454	1.14001118235572	1.15932071438192	1.19716860141818	1.53121649589159	1.33776958401753	1.46461736283623	1.44463266276686	1.75988632867773
C34.24.T4	1.40382668337514	1.27323973678389	2.18156400755659	2.08381703408786	2.36039890703331	2.27670591407504	1.25268701675276	1.4627031812592	1.26931709060833	1.45381400247048	1.4561858617634
C34.24.T5	1.64824593099645	1.51864038263328	1.68051017591455	1.75725358741273	1.66807417275205	1.76938840942203	1.73472653606072	1.5849329728644	1.70497596202909	1.62652644309407	1.68806005205039
C34.25.T3	1.90954643294748	2.01587262660032	1.39542834173276	1.41371605108286	1.24972794330368	1.35023627358084	1.95163026884665	1.71880775102433	1.90005099630499	1.7793908796096	2.08142962171008
C34.25.T4	1.15569994266651	0.948324816925425	1.23201329352748	1.00157751458222	1.23675991474058	1.13010902445743	1.58792184138441	1.44838790886388	1.45038794149087	1.53615721068895	1.96484412167297
C34.34.T2	1.40746500721097	1.25790783248539	2.25874048644723	2.44126988213783	2.22159119484573	2.34813383211863	2.54255540384822	2.34622120088453	2.53264145552555	2.36712363434061	2.31639613573491
C34.34.T3	1.11541320217384	0.916588223358028	2.15843399319927	2.29085321600612	2.19539829772436	2.30376215877433	1.98024857165126	1.87427636134402	1.97682907801713	1.90281482725907	1.74714552788811
C34.34.T4	1.3457994681186	1.2462612273244	2.11714970492744	1.98517228861716	2.31076896177891	2.16884578351409	1.21399474981709	1.46522411231842	1.22199532128684	1.44242255657804	1.55203478258381
C34.34.T5	1.12947601402906	0.844078913777853	3.31324604350774	3.50506981645383	3.36517434478935	3.48015784909174	3.02611671404377	2.9460106445219	3.09214350613475	2.9721629885496	2.49884662771663
C34.345.T1	1.35892626567205	1.64009340960618	1.85695366266101	1.84831204330674	1.96465037300162	1.99731065679479	1.27994424629946	1.28637318500093	1.30041827430027	1.3609970340905	1.27883597438528
C34.35.T2	0.891815836553998	0.874959141011613	1.57485842168811	1.64970284115159	1.47854677642802	1.59492789199178	1.95176291729182	1.74489700550813	1.91591384477881	1.78474168705606	1.97506066178712
C34.35.T3	1.30171542851506	1.11804872544842	2.66381594482254	2.85397966129414	2.69243941206099	2.8053190837871	2.5907754969888	2.45778258969454	2.60787141272371	2.47453735902682	2.20534629859966
C34.35.T4	0.973437797246578	0.85611598453165	1.36488315442485	1.15405648142506	1.47212684946631	1.30912860790453	1.27571110438579	1.25121964895906	1.16035252230202	1.28181477971366	1.63926465902583
C34.35.T5	1.02867504173655	0.742227037788485	3.30510235673896	3.50881674035146	3.33241689264168	3.45325042661372	3.17060057840941	3.04957580730029	3.22085137774388	3.07747421014913	2.66043765345878
C34.44.T2	1.19680530158252	0.940262872908474	1.22873254468326	1.13675619722337	1.06107876471711	1.11900407479986	2.040934307561	1.78383110257755	1.93067859693077	1.86885321271569	2.30539928631534
C34.44.T3	1.43878980142036	1.45296166929494	3.08207657510662	3.23207085230067	3.17662148954294	3.27613347442899	2.53257104974095	2.52971918172476	2.60301012631889	2.55001227287972	2.09419156913393
C34.44.T4	1.16008188805763	1.06498159430417	1.29664150957562	1.0588237958677	1.32426163889286	1.19254234689289	1.61881267613612	1.50216329951108	1.46867651909945	1.57467597687319	2.01557132962548
C34.44.T5	0.982844840528807	0.911590486829538	3.10974985537076	3.30792016639899	3.14365933503118	3.26114790332929	2.95422581963295	2.83519898730874	2.99951586442987	2.86211203402531	2.46699330088923
C34.445.T1	1.48572610333502	0.715322771310373	1.94361034615067	1.90792509359612	2.07374685243398	2.08422401464824	1.24580618820984	1.29499421142344	1.26669935600142	1.35516759857415	1.27192057805989
C34.45.T2	0.833720026694412	0.616820364071271	1.45156369241809	1.47729634999206	1.28150384793288	1.38241583749494	2.08474496233016	1.84075596515569	2.03572591366079	1.89773193479225	2.2066256922371
C34.45.T3	1.34692461998209	1.21216226529052	2.51412382672916	2.70795183431074	2.52688555490903	2.64452706489231	2.56786924531871	2.40971632366283	2.57163058978175	2.43002357562819	2.2330756285611
C34.45.T4	1.07400974217562	0.966240664616473	1.74628736045943	1.61346649248351	1.88182780766182	1.80216241149425	1.06244385483805	1.16075483489394	1.03973761068915	1.17000000781406	1.28678806612372
C34.45.T5	1.1707976027428	1.17506378178977	3.4991704036219	3.70243506787116	3.53315149935601	3.65385208675717	3.30996211026328	3.20525316283805	3.37057639976564	3.23293207182463	2.76834925144016
C34.I.T1	1.62414792796102	1.45467405300054	2.1335061529495	2.29188359452315	2.12292940048102	2.24109504623802	2.26416792536078	2.09550561922912	2.25124430629191	2.1165497528003	2.04695440970407
C34.I.T2	0.850159302382578	0.809119440006444	1.34516280764143	1.35088401074618	1.22361771652963	1.32130448106129	1.81221841328321	1.59466058662073	1.76008141315432	1.66240266242328	1.95611376968985
C34.I.T3	1.78199431990374	1.7293808347792	3.5179505300455	3.67883095469732	3.6141950728614	3.71366292946393	2.9563126258697	2.9587740276476	3.0411381288432	2.98066382323247	2.45950892555328
C34.I.T4	1.97344300758294	1.86106661201435	2.0605162951137	2.15112263849645	2.12511654734198	2.21941573596076	1.68378734500854	1.62691115484795	1.68819981672189	1.68094679876136	1.51543978641138
C34.I.T5	1.01150884906708	0.924238578825185	3.25785163430607	3.46148416076301	3.28381030516836	3.404525899679	3.13569589564843	3.01114468280649	3.18333106248656	3.03890723111444	2.6339293947558
C35.14.T2	1.73067767284572	1.3799998090258	1.59787881517238	1.64113410093765	1.38431016131051	1.48984420900665	2.36263798768111	2.10757661661274	2.32118455440573	2.15662038634508	2.47294935706533
C35.14.T3	1.66606756280698	1.30090893263149	1.37610828826552	1.39487219261458	1.2627701918636	1.36446440186233	1.81224851067145	1.59963670445744	1.76483365346706	1.66325120429041	1.93689138566274
C35.14.T4	1.79272387030011	1.5637509076405	1.3078850437261	1.2972287040223	1.1766196518012	1.26755293527197	1.82487316950838	1.5992517594361	1.7645095140245	1.67158917514141	1.9924315687715
C35.145.T1	1.69290474215955	1.97528402377319	1.61913262241226	1.45745388009343	1.76298817075543	1.63607463615197	1.06588166650685	1.14719870662172	1.00888104528132	1.15356983630662	1.36041677720488
C35.15.T2	2.03158510956001	1.75433592529479	1.20681300865139	1.00453855116109	1.13131527407742	1.0894087600379	1.84340580611448	1.63232214960197	1.71057939184246	1.72967916020122	2.18696687189158
C35.15.T3	1.28439986316268	1.14720196386217	1.72255627248009	1.56148470137465	1.88868429933693	1.73957353661975	1.09882245798014	1.2233968387005	1.04360091311738	1.21661006709713	1.42737137250314
C35.15.T4	1.55916675347801	1.34606646558663	1.30973287019674	1.07239282116054	1.25653748051783	1.17548176272491	1.94277887995385	1.7603227369839	1.7969291107308	1.84275716522929	2.32267869902214
C35.24.T2	1.84089497975785	1.60018943650257	1.49518677565369	1.49586172133133	1.23836345997021	1.34426910298069	2.38414760569324	2.11119972068039	2.31902429064156	2.17894899388235	2.55785618652513
C35.24.T3	1.64466369051333	1.46556482693206	1.30342724682667	1.2899847638607	1.17796016498805	1.26850350604184	1.79047253257096	1.56957450326761	1.73123576025946	1.6437613177252	1.9589805041879
C35.24.T4	1.64502472266602	1.52176243511559	1.65810609647467	1.41220599796456	1.70247153852535	1.56046064234682	1.93469657619406	1.87604395280468	1.78064838324523	1.89656074966473	2.38609782546991
C35.245.T1	2.18285175120203	2.60573026147823	1.33475847868689	1.18011666241959	1.20315953567476	1.19220096029072	2.22293853235044	1.9875176940173	2.089738834186	2.07007587056341	2.55665163194251
C35.25.T2	1.52772313751309	1.48859003459917	1.23698704598726	1.1682435627743	1.12196819891738	1.18305553538302	1.68618153421599	1.46963810835854	1.61369856946412	1.56341632412019	1.90404676374625
C35.25.T3	1.86497390798363	1.81544312230927	1.26250437204741	1.20259500263821	1.09098075016168	1.16201330605884	1.97004574354779	1.71752611676959	1.88179837001963	1.79465185464224	2.1898345904407
C35.25.T4	1.5235352996397	1.47123774576674	1.35578061626617	1.10463348112674	1.32426032323258	1.22048312960973	1.91332399178496	1.75576062121182	1.76189899101202	1.8297860417411	2.31097956137137
C35.34.T2	1.59885839190654	1.46529945046727	1.94064688487157	1.94215648287744	2.0549033186548	2.09255680632595	1.31932296989235	1.33660297865983	1.34482281709658	1.41017430435259	1.2906327354884
C35.34.T3	1.53893927928108	1.26551442787475	2.25374298118512	2.12433315367455	2.45537219029155	2.31214589663614	1.30625868481693	1.58853730041209	1.32541702469111	1.56119057231888	1.65971449357259
C35.34.T4	1.31775726956239	1.19428920626823	1.62957503585155	1.45629981174146	1.80314063183861	1.62577369269425	1.17949096913558	1.25645346321416	1.07799414666062	1.25490340924644	1.53903133732308
C35.345.T1	1.65881959266969	1.91235910279898	1.18126804282192	0.993057900777798	1.13344644603785	1.09823497239231	1.52831501768586	1.35189698578844	1.42119609427052	1.46263566337898	1.84904795626545
C35.35.T2	1.35937169738894	1.26643376659986	2.0884098638889	2.17370258899883	2.16402349038125	2.2544385653714	1.64915942858059	1.60693464870993	1.6628825653168	1.66706555602222	1.48358110239855
C35.35.T3	1.15389751642405	0.937136089624655	1.9283087852849	1.80733555643111	2.08867661595695	1.99733153268783	1.11367436498842	1.27051809353279	1.10687884322191	1.27214390826373	1.34207609626727
C35.35.T4	1.34952007987011	1.21372693412524	1.70242366505737	1.59687609276253	1.81575018751103	1.77949053378603	1.09134264409925	1.13267759963841	1.08469023518154	1.17853435834776	1.2519985554372
C35.44.T2	1.45034019782209	1.27060487629614	2.4411517591552	2.58464789219652	2.50276072937233	2.61041350782659	2.10103695133666	2.03930724283656	2.11855098846753	2.05424793201618	1.78920583178952
C35.44.T3	1.12397011588101	1.03149000782794	1.88414297039859	1.80058998057885	2.0186940890218	1.9927063670664	1.15699661904204	1.23511349550684	1.15721657667566	1.26997127063487	1.26370855755263
C35.44.T4	1.26315315488625	1.04471607904406	1.5611990034047	1.43819435610047	1.65016659873238	1.60749221917889	1.07861775710083	1.08766326872629	1.06223513798529	1.14543237607248	1.28059805902309
C35.445.T1	1.88541260463823	2.28769753384028	1.89886815193926	1.76933873431383	2.06161164479747	1.95517261868034	1.09718196705071	1.26324258155296	1.08834709637939	1.25914401148873	1.35851388217149
C35.45.T2	1.47599856912552	1.3466288291828	2.49238174472567	2.63158504910758	2.56308142833587	2.66882198652442	2.08811796362343	2.04370919996354	2.11374156450536	2.05798998838817	1.76873122718034
C35.45.T3	1.70534959623272	1.6992413530483	2.51159162245953	2.54738237045701	2.65554379844216	2.70168412973303	1.69165567478013	1.76297979169634	1.74342168957714	1.81017344773972	1.54430066717723
C35.45.T4	1.62323307188495	1.41259578923283	2.04066095363874	1.87540016354986	2.23723516121167	2.06003912111321	1.28418798183222	1.49084309713313	1.25450152871571	1.45923998695853	1.68645908458276
C35.I.T1	3.13315347243871	3.34502663276772	2.95799065725796	3.15428846776243	2.99013596653749	3.10638629660964	2.82940717322193	2.70421657412383	2.86585018633297	2.72790006958115	2.37174389192959
C35.I.T2	1.76755020531114	1.65777310757078	2.81420098057624	2.96251589513771	2.89854176452408	3.00154709152592	2.32708154075399	2.3062994924447	2.38036036656455	2.32213014699917	1.92829703186949
C35.I.T3	1.13153139176288	1.05870624053447	1.96036730695908	1.86078372597827	2.11101904559636	2.05668541846959	1.15585368551052	1.28144965621831	1.15302824536336	1.29478319715629	1.30423058439984
C35.I.T4	2.3537547202766	2.23910557975416	2.53709977479618	2.61698384727819	2.6638391737377	2.73600281331222	1.82084137679356	1.85200866187181	1.87726210381689	1.91061654122058	1.57651532462031
C37.14.T2	0.801764642669384	0.913820371427882	1.91181912708965	1.72366112001826	2.10249096910138	1.90712029263589	1.5189051443253	1.61906175097829	1.40789179942364	1.58849232165216	1.94959263172178
C37.14.T3	0.836176279209666	0.753926061166795	2.6653628479074	2.70475460463158	2.81413560260166	2.85740722019708	1.81282429800541	1.90001101059031	1.87214845392424	1.94195840278972	1.65194427318218
C37.14.T4	0.867987440284076	0.526699795270206	2.31602474356674	2.23272978694808	2.49719103804822	2.42657850150498	1.35360028783316	1.57076387030864	1.38111563980969	1.56303458109112	1.52289398732577
C37.14.T5	0.589048005501055	0.518400051734097	2.24031909668306	2.13646934507066	2.43072267212	2.32780461396422	1.28489577392545	1.52956995053143	1.30447039663842	1.51297856438034	1.53472225808467
C37.145.T1	0.806368375329043	0.823884561123168	2.18781339307361	2.05215423879803	2.38707050017435	2.23758043898642	1.26826967421808	1.53865812306042	1.28215103880883	1.5108680954195	1.63014745910589
C37.15.T2	0.766664031609256	0.945183446790564	2.08049388045904	1.89596320390501	2.27825158458459	2.08749493818278	1.53024987152766	1.6808229266095	1.45310974067024	1.64621941085851	1.97114427290622
C37.15.T3	0.932785403122065	0.748382301451078	1.89076329692522	1.76104259023985	2.05198507908783	1.9470807581517	1.09421515133452	1.25636654328564	1.0841472892121	1.25347801338238	1.35253317650489
C37.15.T4	0.825940179249134	0.593831201308247	2.03081579288103	1.87451057056189	2.22477293203626	2.0565294921477	1.22737085757844	1.44786449281666	1.21126123148563	1.42075977878401	1.61096174014877
C37.15.T5	1.18247143646096	1.08464999216414	1.80710424033625	1.60495901257951	1.97883172719928	1.78222086082485	1.54106642502096	1.60508907026269	1.41040166196619	1.58044078358974	1.9683752964545
C37.24.T2	0.772482065525172	0.402900639195948	2.00536506398529	1.81876984982637	2.20012570072406	2.00685569375867	1.54172739684084	1.66595344746572	1.44621053126422	1.63200540513429	1.97991028153546
C37.24.T3	0.689610554226114	0.715783004959383	2.44456244840368	2.37256714497079	2.6278258089526	2.56603257272894	1.45948369620843	1.68009725852676	1.49518046043682	1.67585998424235	1.60188416916338
C37.24.T4	0.792079417828084	0.857114009095091	2.16566815607372	2.07087454287538	2.34039546189969	2.2644616089888	1.24826227280475	1.4446383515527	1.26302562538502	1.43964344373807	1.43385442543979
C37.24.T5	0.729872067705	0.606496410298832	2.34798755728032	2.25975285401668	2.53510360362048	2.45334980684102	1.3709164117151	1.60652807349411	1.40041504844824	1.5945614553822	1.5666240130845
C37.245.T1	0.723500416770963	0.49886246968808	2.11636314358112	1.93436425228953	2.3157863961414	2.12678368850406	1.51423317641014	1.68092153276764	1.44888536105254	1.6469663071736	1.95536061261457
C37.25.T2	0.737921615203295	0.393789461868319	1.9495825377567	1.76796716543914	2.14410087650099	1.95327289064362	1.46173469398627	1.58463737437226	1.36644347831478	1.55312169010081	1.88867150343011
C37.25.T3	0.53469193923924	0.616027171873547	2.18732087271635	2.12005808333293	2.34644569150704	2.31398727882742	1.3057875236549	1.44899625858124	1.322932780227	1.46689656332195	1.38549753914223
C37.25.T4	0.722743907809452	0.866514801560128	2.09287740085424	1.97354002401312	2.27811681042052	2.16067337750262	1.19115045928699	1.41780521915072	1.19792723140623	1.40217554660915	1.47149499262926
C37.25.T5	0.802724745685147	0.706912592783382	2.03406600709847	1.85730648622866	2.23153968249001	2.04584448963955	1.40886175808476	1.57225471895817	1.34413131713172	1.54232551328466	1.83430903754553
C37.34.T2	1.67100611811265	1.59470994179619	2.20549949532253	2.19246630877886	2.34263865646065	2.36779088006747	1.4078625115623	1.48077796975869	1.43992866036017	1.53502317221227	1.36310131224176
C37.34.T3	0.513886800634847	0.530992950758608	2.26238334855241	2.22496924292825	2.41235716609935	2.4120654299803	1.39981794873108	1.51180299659139	1.4273511862221	1.54664410210138	1.40228832794994
C37.34.T4	0.937154619442845	0.917568033859382	2.15738426192133	1.99480517732383	2.35904386185794	2.18247765042312	1.34990145294089	1.58602432037691	1.33651907446453	1.55103128890667	1.76395447089638
C37.34.T5	0.670348245216892	0.558711066325209	2.28938395745941	2.13539928555081	2.49532003436831	2.32585260433104	1.41262840188989	1.68371558271868	1.41857429459874	1.64985549951219	1.82815135364776
C37.35.T4	0.736083093420104	0.885216455405512	2.16438546410973	2.05301442235583	2.35310081449051	2.2423711428305	1.23364560125342	1.47107438455778	1.24644583787793	1.45424801379976	1.49962187680829
C37.44.T2	0.790817066911921	0.899180763936437	1.89378902162634	1.70705360941521	2.08483580463546	1.88975374924309	1.49501603499441	1.59428320596369	1.38357209046851	1.56453647465518	1.92212332742134
C37.44.T3	0.652934554055011	0.586189019001193	2.47696543010028	2.49405927424707	2.62205282948326	2.65858910947826	1.63156864014916	1.71710458661266	1.67887924609912	1.76221133725793	1.52283089348808
C37.44.T4	1.27174004738662	1.12205529241378	1.51137856321252	1.3031023572537	1.65601575913109	1.46764306011082	1.33307389786512	1.34563786127497	1.20228512345197	1.3509764368013	1.7198214004505
C37.44.T5	0.566111232515949	0.518294104714247	2.28159275332678	2.15270325844259	2.48434547019345	2.34136247417744	1.3281078838748	1.6139068775384	1.34796415476488	1.58621442489388	1.68239952262461
C37.445.T1	0.686442962828234	0.726900062322407	1.95147556433131	1.77704511255788	2.1454700866269	1.96184256354054	1.33931154725128	1.48893610130607	1.26627782900109	1.46342479760209	1.75024012247713
C37.45.T2	0.803680553833263	0.933083142728938	2.15521299407269	1.98455371953404	2.35717625858274	2.17543901875651	1.40909299275309	1.62305888346963	1.37949359719008	1.58770036993203	1.83750216920813
C37.45.T4	1.97058162266698	1.95860210365209	1.20946517816035	0.985250446509617	1.18213918565116	1.10173418868886	1.673048046035	1.50313526010215	1.53881330117994	1.59969863285728	2.03777735319012
C37.45.T5	0.510599517737771	0.478231014912187	2.0830810778493	1.95679082299454	2.27122141215553	2.14162435428076	1.18790677658757	1.42149254571302	1.19247616378367	1.40393005510234	1.49519828264079
C37.I.T1	0.778292625653275	0.770750604199254	2.27105083367168	2.09042715138223	2.47416966582077	2.28647580280185	1.59895886795107	1.79900238806288	1.55443115300127	1.76425953324338	2.05213913177337
C37.I.T2	0.973757650281811	0.94215697257974	2.33927210785831	2.19114855082337	2.5464374164984	2.38237755829492	1.43053832864621	1.7144739299197	1.44476099184393	1.68159511652159	1.83785453453362
C37.I.T4	1.2403524812608	1.18894648605508	2.49294909063089	2.46140303247877	2.65700409042226	2.64681891341845	1.55788611565861	1.71033352584094	1.59623658217231	1.7326310361562	1.56586809851126
C37.I.T5	0.514607363812796	0.511924806293028	2.11428210537611	1.99392834371752	2.30298658242294	2.18062362273393	1.20381028608013	1.44010809054351	1.21154456201571	1.42246095256228	1.49574098909328
C38.14.T3	1.13781763059053	1.01071069936212	1.76931129413892	1.64528392905081	1.90322252514965	1.83626676042522	1.07505567714316	1.16748739796401	1.05637218777617	1.18116686210754	1.27507529034407
C38.15.T5	0.560169985648552	0.72262950368614	2.05027134624501	1.88226573336029	2.24775839872058	2.06855080233727	1.31018427356697	1.51207540837551	1.2757865353301	1.47999242310098	1.71876537352223
C38.24.T3	0.869764429129737	0.895648290993128	1.99520512693391	1.98841154763901	2.11898284940728	2.14983699212278	1.31904381802521	1.3522716849324	1.34539251065596	1.421605997269	1.29170573533351
C38.24.T5	0.682346342686294	0.324226817585505	2.23629271126727	2.07428286501478	2.44083456254841	2.26469815522118	1.41064609413819	1.66035842420175	1.40400378456037	1.62486258299804	1.83503603046279
C38.25.T5	0.670014324147565	0.460006835231257	1.7738512064291	1.60004513753037	1.95716050849018	1.77716304572558	1.25233005053911	1.35608775642058	1.15232279658227	1.34428683873494	1.63603936069842
C38.34.T3	1.08569997699571	1.13101238346454	2.60934361222888	2.64907161221015	2.75594259970302	2.80134237891652	1.77118064557016	1.85088999628904	1.82811354480696	1.89525255552603	1.61134231226658
C38.34.T5	2.51817838772307	2.10857830035369	1.88938877908895	1.99237856228038	1.90544817221123	2.00938800382913	1.81395984216881	1.68873955518239	1.79459567503258	1.72508403804876	1.67586462795972
C38.35.T3	1.04429192509408	1.17303823139083	2.17552381064548	2.25433583327747	2.27583165904189	2.35705000515957	1.62155745532297	1.61043390705692	1.65010469216271	1.67493496407031	1.44877921807304
C38.35.T5	0.611173216025077	0.357485579363458	1.90798108852017	1.73302838905425	2.10002133140498	1.9160657434173	1.32870517130093	1.46400063619675	1.24584437538861	1.44118879958814	1.73518783781857
C38.44.T3	1.10354805006518	0.66231230623236	2.59340502362532	2.66950259809445	2.72481666214257	2.79325999711822	1.84809453702485	1.88970262600276	1.90867361916574	1.94619588242178	1.60724735208995
C38.44.T5	0.690740426234021	0.799482171087314	2.11931610174143	1.97590334529684	2.31597417582721	2.15912975406784	1.23884270823534	1.49236875140016	1.24399771782516	1.46482659350312	1.610007612079
C38.45.T3	1.7995869287824	1.8208021694521	1.34986732516095	1.14084814976702	1.44921448477373	1.29591713137548	1.25466643563606	1.2258715966779	1.14451176464655	1.26019628161792	1.60892871957037
C38.45.T5	0.568742210297798	0.736805939686916	2.06107596548439	1.89851661255825	2.25821840327978	2.08245353256882	1.27985662748189	1.49711997275583	1.25758692358983	1.46545985741807	1.67995304597376
C38.I.T5	0.598690705342099	0.556542621403683	1.98111576294319	1.80632484909242	2.17644527451445	1.99231577221173	1.35608909563684	1.51301281383142	1.28791561245226	1.48568147424654	1.77122143904565
C4.14.T1	1.67835424801515	1.53288536750207	1.89246752825582	1.84138507083891	2.0207009548755	2.02180505104115	1.20677648634569	1.25697587594942	1.22200054237111	1.31229936181455	1.26087395502791
C4.14.T3	1.4420432748184	1.5765206483463	2.07426176353988	1.91374046125535	2.27171052818123	2.09712528540967	1.27690310889012	1.5009733086001	1.25940923110106	1.46941653892182	1.67519125787686
C4.14.T4	1.18139957726739	1.14836326134742	1.43304055050885	1.19112412212019	1.4866756435648	1.33915541979902	1.67328968491507	1.60017047698334	1.51851405598584	1.64309414046271	2.09802682777726
C4.14.T5	2.57119469874846	2.41307503811913	1.23122414129919	1.13925423360095	1.06285009373197	1.12074778863771	2.05697992878166	1.79929335717927	1.94579425028425	1.88425454286849	2.32343679360052
C4.15.T1	1.77493477524598	1.94918846073157	2.46031411927618	2.46912813705193	2.60576913347308	2.63770296771055	1.60515406236165	1.69671696341785	1.65028322087683	1.74090894655497	1.51327505076992
C4.15.T2	2.04843670725139	2.24861482041215	1.2044064421806	1.10552355042188	1.07775051631574	1.12623522231815	1.74623053918152	1.51484521657005	1.65328972299593	1.61448808807984	1.99300001063845
