	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T64	mean_md_H_T65	mean_md_H_T54	mean_md_H_T55	mean_md_H_T74	mean_md_H_T75	mean_md_H_T84	mean_md_H_T85	mean_md_H_T5161
142259.14341.SAMPLE966	1.37776754787692	1.17983830605115	2.34893973793168	2.26214395624806	2.22690582941439	2.13139767273747	1.4115982703935	1.65306279192203	1.58187665951251	1.66999553586635	1.48017574086332
142259.14341.SAMPLE967	1.26714540750067	1.06892177942727	2.04161649984031	1.928911890805	1.9345009217315	1.7986055730202	1.27035722405197	1.46370644718167	1.39236558668767	1.42742676888715	1.35880794343644
142259.14341.SAMPLE968	1.07915734173047	1.15019635967271	1.25324731039456	1.23320300000166	1.20222949005084	1.08084605820994	1.21869769392633	1.1304203487174	1.10698026527661	1.12805049727359	1.29214128519657
142259.14341.SAMPLE969	0.816246317539703	0.720443523416312	1.60543921594543	1.65789054666341	1.44018684301921	1.56388197529184	1.26397116232573	1.15206582667647	1.16455949251416	1.25448547797166	1.16963025493831
142259.14341.SAMPLE970	1.23658811651886	1.09197544453854	2.13287474642234	2.11745129020174	1.98930436301282	1.97682360153889	1.27016344664797	1.38810178420719	1.35714276207093	1.46498441433618	1.21082266244139
142259.14341.SAMPLE971	0.938746222299955	0.851203231260161	1.49875278019061	1.42621926264401	1.43202834481151	1.25627990875524	1.1590830826426	1.17562368232392	1.11850201295761	1.1226278727153	1.2081125034333
142259.14341.SAMPLE972	0.687517795553571	0.621352052082191	1.54923552892934	1.5538911809084	1.4084239989417	1.42847845532179	1.11039972037238	1.06434763968981	1.04815722955448	1.11921110887999	1.06262669394637
142259.14341.SAMPLE973	0.994950022598029	0.855490901031246	1.83671306440188	1.77721378741731	1.7199804882732	1.63371261697583	1.11354570120844	1.2403867908466	1.17848298208844	1.23431805350052	1.13612235907691
142259.14341.SAMPLE974	0.903702542416934	0.790894642880135	1.3007571465782	1.26511813305884	1.25318429154827	1.10343896766842	1.21171237032451	1.14999729394973	1.10804495769232	1.13133548958742	1.2865804325059
142259.14341.SAMPLE975	1.3030190723695	1.54632457931954	1.87380599327712	1.93578293213668	1.70829419450299	1.82558080757152	1.36522199182066	1.30995032643171	1.30418345786943	1.39951433664389	1.22941457469262
142259.14341.SAMPLE976	0.65975126856013	0.64355238111402	1.47476542901848	1.46258402859009	1.35406150283988	1.32613968562958	1.08598593255996	1.04460056514196	1.02064979150694	1.06217383477556	1.06648834363977
142259.14341.SAMPLE977	1.21126979815887	1.09458682496957	2.15499791551039	2.12574613068722	2.0154931587941	1.98666892063036	1.26574754270103	1.40995487534806	1.37417418936439	1.47847393318498	1.22995654899205
142259.14341.SAMPLE978	1.25819322019691	1.10818385528258	2.00464710896318	1.92358268611134	1.88837160768482	1.7861100719027	1.19950536939644	1.38383781386007	1.31699488818264	1.37211254438153	1.26159330074768
142259.14341.SAMPLE979	1.24976924121719	1.35176459887419	1.63972543208191	1.74360956611809	1.47323809934667	1.69271677492789	1.49443549453122	1.33079208325894	1.37539825143595	1.44453634892841	1.37278731001176
142259.14341.SAMPLE980	0.662090015813086	0.618365721151493	1.5130510926243	1.53645436973487	1.36432294623243	1.42602842841961	1.15853551579732	1.06681860852599	1.07138916594226	1.14853434122902	1.10183463174752
142259.14341.SAMPLE981	0.959175154326715	0.91658785400911	1.29356820750978	1.26534476894839	1.2399069377233	1.10653181010727	1.19175289557775	1.12358676369704	1.08458589641126	1.10963433627932	1.2565453073329
142259.14341.SAMPLE982	1.69569052745787	1.59912096234167	2.30347526361559	2.27182227312378	2.16599091226866	2.13339605559226	1.35950280898254	1.53278328567869	1.49666521786462	1.60937456391344	1.33496338332281
142259.14341.SAMPLE983	0.78564128377962	0.746056936064221	1.9419823677139	1.99257527338019	1.78340744386152	1.86840566552715	1.34111561359803	1.32420227189247	1.30468890042249	1.40891729416083	1.21356561105391
142259.14341.SAMPLE984	0.845623584667472	0.695968563941238	1.93014364031339	2.00095558493316	1.763352323283	1.89549431239127	1.4319711877429	1.3702183933237	1.37001831472568	1.46315768211486	1.2838272267329
142259.14341.SAMPLE985	1.25533859069245	0.961926587780898	2.91435675130117	2.87634763455234	2.77105264295651	2.7423627090337	1.88520640360187	2.09180504890138	2.05813457495447	2.17212505978891	1.87428403042017
142259.14341.SAMPLE986	1.1063415181066	1.02460057095574	2.37676903605803	2.42019439890462	2.22294495103469	2.293130083583	1.60700106559096	1.64346116510378	1.62444281790271	1.7324956461963	1.46233802730762
142259.14341.SAMPLE987	1.1257865094804	1.08835932582179	2.19090524084123	2.05762835148254	2.08310180314126	1.93683289947114	1.39051513724056	1.60654602773784	1.5261622484297	1.56676897026602	1.48769532788733
142259.14341.SAMPLE988	0.860064998158799	0.854336451546077	1.60129649051774	1.62772035494276	1.44742629676349	1.51239153851141	1.17014312613021	1.10187384144447	1.09888512347417	1.18361501988221	1.09568177039532
142259.14341.SAMPLE989	1.12793110884424	1.08031881185338	1.35709647350434	1.37243398789787	1.23749026287469	1.25219615417307	1.14985647368845	1.03517438951426	1.04294377842534	1.09182946312519	1.14139447673385
142259.14341.SAMPLE990	0.920613248997893	0.720535464376983	2.31081536685088	2.29313106100295	2.16711569004169	2.15333825103265	1.38658343526218	1.52956245096903	1.50039797762238	1.61625409729883	1.33319046476131
142259.14341.SAMPLE991	1.73995812886533	1.3349416328463	1.47158387001023	1.3751262865241	1.45315128167815	1.21399512224874	1.38838640101758	1.39508089129778	1.33716482841695	1.32833848070964	1.51154926236629
142259.14341.SAMPLE992	0.963420152290994	0.80420615734902	1.91247605327992	1.8555905744903	1.78971617683272	1.71388577974083	1.13655371890042	1.28070321689912	1.22015330250062	1.28848618729884	1.15799004492387
142259.14341.SAMPLE993	1.00241538032364	0.914155801806493	2.210448111605	2.27598191135726	2.05402602487432	2.15848728554323	1.56629271143683	1.55240125358255	1.544187758661	1.64262928544533	1.40626263778864
142259.14341.SAMPLE994	1.00773580986162	0.967219063799678	2.65381190939387	2.59771142094644	2.52244565062835	2.4638827337303	1.63230191200571	1.86597588547803	1.823072442471	1.9317046855911	1.66434032925545
142259.14341.SAMPLE995	0.993400989409439	0.983204170154072	1.83388610581958	1.79873473265796	1.70209179221084	1.65579200537845	1.10559197888237	1.20297829534615	1.15508435154078	1.22626367785798	1.08673066495259
142259.14341.SAMPLE996	1.64409204793411	1.48431442906149	2.02981243575962	1.85893138951161	1.99675938623686	1.72446454081724	1.73713281378289	1.83634179841154	1.74798569599221	1.72233753878851	1.85372379427194
142259.14341.SAMPLE997	1.34826167460909	1.27052513124532	1.30424972902209	1.28304715153011	1.23935081169706	1.12813716291437	1.15915205759031	1.09012194227611	1.05224276221594	1.07991617554039	1.2097064464438
142259.14341.SAMPLE998	1.11792331433608	0.90426612121419	1.37018446739693	1.47139719498943	1.25041806557647	1.44072505897741	1.45564663675245	1.25092398163091	1.32136142472615	1.35994727761077	1.41215110201562
142259.14341.SAMPLE999	0.874149265474035	0.884238351495887	1.97831813924926	1.93792965923527	1.84432275065291	1.79757169241808	1.16068113970581	1.29669491829905	1.24701934528669	1.33505444803854	1.14839367725115
142262.14341.SAMPLE1032	1.10778758324154	0.908177125115916	3.11809901057436	3.20865686317494	2.96789271546986	3.12038481021505	2.50256753114067	2.47754106264247	2.51192620036038	2.58630450031345	2.31691089158191
142262.14341.SAMPLE1033	0.651558369703206	0.56661676115864	2.03129958049741	2.15086910637693	1.87609616874359	2.09041917848477	1.76812956352728	1.63821495892244	1.67856344521528	1.74946205087911	1.59912958469501
142262.14341.SAMPLE1034	0.788260018657808	0.666692038101239	1.39332077846683	1.50696858280874	1.27951562895282	1.48928535583894	1.52016995740712	1.31184943146787	1.38430455005993	1.41714734421721	1.47376743554116
142262.14341.SAMPLE1035	2.28983489093673	1.95399566589958	1.84469264895936	2.02341161936776	1.7951122109983	2.10394732637386	2.36326708269048	2.14128561205775	2.17756263756511	2.20029859269575	2.32530331201628
142262.14341.SAMPLE1036	0.929502215242774	0.923771802338299	2.59737996861892	2.63324182326884	2.44187284562629	2.51013390895526	1.77682518417331	1.83276189893183	1.82418827270994	1.92811422365908	1.63501904811366
142262.14341.SAMPLE1037	2.07163735924545	1.9186441408821	1.18137216128778	1.16766898656693	1.17917954014817	1.04428074049468	1.43792106693611	1.3192418214683	1.35812841505017	1.32821801261824	1.56328799527696
142262.14341.SAMPLE1038	1.02412757037868	0.995391351499803	1.62485964454427	1.76304814231479	1.49858873949905	1.7499608021564	1.67347362358837	1.48525114471839	1.53846709743873	1.58301633779376	1.56875776500711
142262.14341.SAMPLE1039	0.998935732876436	0.806415425061569	1.42462448405817	1.45649501021598	1.28125852944258	1.35717245884227	1.19026171904459	1.05945173737364	1.07816741257391	1.14896585542802	1.14837601450089
142262.14341.SAMPLE1040	2.50780045606044	2.46188693954907	1.25023893829369	1.23112095352546	1.19927893941563	1.07943668526728	1.22064213352155	1.13114223728283	1.10871507042535	1.12939416173325	1.29452713174833
142262.14341.SAMPLE1041	0.987626935066239	0.951705582212392	1.96210967343569	2.05236321907013	1.79303973610486	1.96470458313078	1.55119745908531	1.45784322327688	1.47573696551677	1.56127257750368	1.38979803492311
142262.14341.SAMPLE1042	0.890108241184369	0.822907678243789	2.60342877905316	2.77331122376764	2.50083097850067	2.7575942115938	2.59281229438387	2.43784983015416	2.48873169068509	2.53312636454213	2.4601574273429
142262.14341.SAMPLE1043	0.723301134252644	0.710494820979346	1.69210070761171	1.83541566681256	1.56778598028138	1.82348703527588	1.72657119606113	1.543568653239	1.59312904226568	1.64095040024425	1.61170598215495
142262.14341.SAMPLE1044	1.1989317425031	1.19054523961328	2.26756352920695	2.39252378681428	2.12033998277877	2.33115344914262	1.96601834958204	1.84647345357715	1.89308888352241	1.95830402571202	1.78150555596027
142262.14341.SAMPLE1045	0.748780617543969	0.878637087398557	1.75167656923668	1.84220135978624	1.57546760259682	1.76896182556032	1.46010388829287	1.33279127338912	1.36204913414895	1.44384821744664	1.32587438106092
142262.14341.SAMPLE1046	1.2002633174496	1.31625864236062	2.10994877033767	2.10706735134265	1.96320856605299	1.96563579950531	1.27867583533895	1.37536521178615	1.34349827809878	1.45386260206257	1.20188370086237
142262.14341.SAMPLE1047	0.634160785880996	0.556426507021542	2.15355881527156	2.30142298681606	2.02793187291941	2.27663463209031	2.06014316373007	1.90827221864838	1.95508690809903	2.01236700298191	1.91448491341561
142262.14341.SAMPLE1048	1.16769803644188	1.25879435726601	2.87362746636535	2.96485554506601	2.7222078284839	2.87474614290115	2.27457860965228	2.23904347745152	2.27400167943941	2.34654821595836	2.08421990915952
142262.14341.SAMPLE1049	1.16551216646933	1.38887351922232	2.31877400300611	2.34950324702068	2.16449200733745	2.2159165728366	1.51875219370239	1.57353593961439	1.54689511898241	1.6585769466447	1.38952868535641
142262.14341.SAMPLE1050	0.822422824421571	0.711097363482385	2.2468275141547	2.33973867778735	2.0875668747942	2.24645675563745	1.74294633834203	1.67539501827936	1.69544330136293	1.77871105506585	1.55869501689619
142262.14341.SAMPLE1051	0.983842833005363	1.16948304544742	1.98993727277142	2.06706669349464	1.8236656024772	1.96476615610089	1.49367092136493	1.42932269826778	1.43300703781019	1.52368163287227	1.33669739653255
142262.14341.SAMPLE1052	1.06706870384911	1.17627821043492	2.4621402495429	2.55507910917839	2.30716335780119	2.46183461870449	1.91155080416036	1.85498473218479	1.88572320930089	1.96256469535873	1.72012740493345
142262.14341.SAMPLE1053	1.17183409470818	0.989943970591814	1.85162303062587	1.97201997452486	1.69459831277936	1.92323770667213	1.67028685001575	1.5205212396784	1.56278934942979	1.63192727512095	1.51985482104098
142262.14341.SAMPLE1054	0.734786934701993	0.557341091543276	2.49487139397929	2.65597694195393	2.38248073273793	2.63387181233794	2.42813476409154	2.27538640195636	2.32938413531523	2.37536958112202	2.28569002274152
142262.14341.SAMPLE1055	0.801864496534317	0.700186575693693	1.51742330904046	1.66756884154887	1.42430592738494	1.68196872569541	1.75147632000147	1.53886121751754	1.60413279264584	1.62677336005723	1.69209633633046
142262.14341.SAMPLE1056	1.4368752934075	1.09884770239342	2.60705070969477	2.64842324148152	2.4520518735377	2.52833238624851	1.80617906723477	1.85153034462929	1.84684223440207	1.94926292187962	1.65765075617639
142262.14341.SAMPLE1057	1.54204278749364	1.32224174005325	2.67070191298362	2.78721620197301	2.52462357197903	2.71446608792536	2.23583292714576	2.15269424570122	2.1992982004919	2.26085238293451	2.04178237635497
142262.14341.SAMPLE1058	0.717101520021656	0.638428490638759	2.29651258152147	2.39998310754656	2.1399754733422	2.31628930702896	1.84354532613778	1.76154237936368	1.79296421520446	1.8678322216039	1.65154230553666
142262.14341.SAMPLE1059	1.33954776457045	1.26608623071478	1.78998643283799	1.96612212978488	1.74462071865454	2.05102159699821	2.32776897014122	2.10143888026688	2.14040910988464	2.16172752374558	2.29447015104606
142262.14341.SAMPLE1060	1.11001576579524	0.793538266637875	2.53880407622818	2.61974603396673	2.38441147897262	2.51838136216765	1.91281912939521	1.88058360992905	1.90424137268837	1.98821756492119	1.72823221284562
142262.14341.SAMPLE1061	0.960584738117424	0.924341390198637	2.60290938666374	2.63471479081011	2.44691031002309	2.50976333547434	1.76803558436423	1.83118238704104	1.82085394518218	1.92547139605196	1.63088307023154
142262.14341.SAMPLE1062	1.00843643622476	0.980388053898168	1.71585838117837	1.74147526570196	1.56241315261659	1.61610118458327	1.17919559717223	1.15114471624868	1.13674022515528	1.22819974937179	1.09370583047058
142262.14341.SAMPLE1063	0.793770690985239	0.742250838737845	2.66195571330923	2.7798918988924	2.51638120041611	2.70837416572231	2.23746563251606	2.15156392222047	2.19883709029909	2.26005964274853	2.04390696400314
142262.14341.SAMPLE1064	1.09151150396486	1.02227529942423	2.26642034594123	2.37953510698213	2.11246953864833	2.30563875172758	1.88393172478525	1.78344531637722	1.82188389811417	1.89240502694632	1.69315745118941
142262.14341.SAMPLE1065	1.59148330354497	1.47026419807927	3.3517014581599	3.48736952979878	3.22069437726259	3.43124858991237	2.98551170133084	2.90034738778079	2.94914911864032	3.00917561200996	2.80728209803993
142262.14341.SAMPLE1066	1.80251089584201	1.86782085003173	1.54078794259264	1.71069332205207	1.5074706320722	1.78596895773673	2.08897883142587	1.8502662710271	1.90724833500105	1.92256956918301	2.07399622017303
142262.14341.SAMPLE1067	0.411890439392003	0.326612003500638	2.65291367502277	2.72928318410083	2.49891474748143	2.62721283410343	1.99461743703372	1.97384571247314	1.99819181622092	2.08279969244313	1.81143317124095
142262.14341.SAMPLE1068	0.874643611200091	1.09754824726198	2.8058014385446	2.9128044897759	2.6576749037165	2.83284112552406	2.2986197397136	2.23600512134272	2.27851192393955	2.34273730502637	2.10421761332684
142262.14341.SAMPLE1069	1.16203119538447	1.03196319903031	2.29377880301388	2.37611294861833	2.13615244143616	2.27288261279016	1.71589629609186	1.67163079451191	1.68418786756768	1.77260387066783	1.53730311872301
142262.14341.SAMPLE1070	0.786006830855103	0.869526145327555	2.69938093936761	2.8128565206981	2.55238835361505	2.73755773460711	2.24173474676324	2.16467284091991	2.20998518540782	2.2722371885471	2.04674951800149
142262.14341.SAMPLE1071	1.50563330319794	1.15137827999226	2.05979682844046	2.240735673418	1.98092094776155	2.2734713964328	2.30252261149827	2.12131060200484	2.1588638703519	2.19233540787546	2.22319278236415
142262.14341.SAMPLE1072	0.46144586146393	0.442406825337297	2.40863145781708	2.47358202178754	2.25584814291376	2.35845421586436	1.71712703635879	1.71461911747519	1.71588396382405	1.81419243239285	1.55185378599778
142262.14341.SAMPLE1073	0.921767027467202	0.784828283307421	2.86288992191338	2.91238488941806	2.70747905295218	2.80287570369775	2.08298874088818	2.11595353203314	2.12672852988519	2.2217952778349	1.92028577648952
142262.14341.SAMPLE1074	1.25297368380165	1.1414534676088	2.48042845302746	2.62112331724594	2.34751676143329	2.57437901409052	2.24839256875023	2.11659349222933	2.17285009843296	2.22820143727687	2.0761834758826
142262.14341.SAMPLE1075	0.394019577786496	0.416012924274052	2.56705702972329	2.63752006467802	2.41313317458084	2.5300641533716	1.88652453457355	1.87372796931615	1.890953857097	1.98142419735092	1.709766005469
142262.14341.SAMPLE1076	1.39166631698635	1.12426395921753	2.4326374486643	2.49045647955839	2.28041718524669	2.37151671312439	1.70514752795282	1.718228753344	1.71346971670486	1.81551224902853	1.54556215731338
142262.14341.SAMPLE1077	0.426295645555528	0.366647549146759	2.57630461248647	2.66300010753195	2.42225952537033	2.56625361399838	1.97669247914552	1.93587185442808	1.96504104171415	2.04385250829152	1.78757954897959
142262.14341.SAMPLE1078	1.51650555188304	1.43279043606147	2.94882935678285	3.03803605835472	2.79749074161607	2.94749389816153	2.3351172566441	2.30581137471966	2.33978888826925	2.41383747103431	2.14676549979465
142262.14341.SAMPLE1079	0.795937382723073	1.01836203237924	3.05523604013311	3.1464770000835	2.90486034516573	3.05807733249177	2.44618156724854	2.41775471630619	2.45262261357778	2.52623097163024	2.25905432084569
142262.14341.SAMPLE1080	0.782029414862605	0.860505822960177	3.06136206819818	3.14107900868879	2.90891384290188	3.04652880142553	2.39638118658183	2.38638326991121	2.41559623777879	2.49511687772625	2.21410600973213
142262.14341.SAMPLE1081	0.77770036215561	0.726624397724891	2.23744108447004	2.27224132528246	2.08366155662379	2.13870341936681	1.469137947112	1.51295390813445	1.48329644634112	1.59641815426823	1.33804839667711
142262.14341.SAMPLE1082	1.57154158073703	1.62615357087767	1.85861979965118	1.86395598095041	1.7122161737802	1.72529365366549	1.16447240574698	1.21229386661664	1.18067477445658	1.27708252790343	1.09501497512536
142262.14341.SAMPLE1083	1.21747310958378	1.19267219849319	1.35608438963621	1.42027362251912	1.22002594263101	1.35141960384571	1.3019156539529	1.12093702976307	1.17140479001188	1.22750452839497	1.26454244879262
142262.14341.SAMPLE1084	0.523794425785443	0.654575545358534	2.55456085778106	2.55983932222522	2.39655358825073	2.42194116391228	1.64148795772619	1.74898963428673	1.72778595974494	1.84523135991259	1.5480639354407
142262.14341.SAMPLE1085	1.04451937469962	1.13713687551889	1.63957204220347	1.65609627919059	1.48971905596892	1.53009947875167	1.14394368561933	1.10692174667647	1.09284983251091	1.17681666087372	1.07271028768658
142262.14341.SAMPLE1086	1.86348651828922	1.50375142503512	1.15620635706814	1.2037285828267	1.20158171729975	1.14891419224077	1.70640256788952	1.49878088175121	1.6052472181402	1.54672913043987	1.81310352329661
142262.14341.SAMPLE1087	0.555071722528724	0.574981567407723	2.37856602831588	2.44112232706247	2.22728921343536	2.32275110140778	1.67467849147196	1.67910039093059	1.67441890028611	1.77568062292944	1.51328593206534
142262.14341.SAMPLE1088	2.30847839858819	2.15518615632995	2.74730837233747	2.54218189060701	2.65165713907933	2.44230384266376	2.00727950545356	2.22961176728258	2.13650812899284	2.16648164140059	2.10380118911707
142262.14341.SAMPLE1089	1.34187509184	0.982628473010273	1.7437629823615	1.8316629459726	1.56747088988367	1.75649905056121	1.44382524257683	1.31922658831329	1.34671504398879	1.4296007854657	1.31205935741778
142262.14341.SAMPLE1090	0.685133253468748	0.745702225431333	2.05367030347026	2.11465879732264	1.89407070151355	1.99447884439089	1.4439282221841	1.4251057433305	1.41069847170751	1.51210856625866	1.29918112731837
142262.14341.SAMPLE1091	1.06818125576124	0.813048072812269	1.70244077770032	1.66532986743544	1.57745681353263	1.52000756060721	1.07451956765257	1.13362363097183	1.08796924696429	1.14163901685275	1.06206569625827
142262.14341.SAMPLE1092	1.13564063109498	1.12229879797637	1.29528062609908	1.29241039634555	1.21134081404746	1.15050744523725	1.14820130672503	1.05537921583916	1.03516078318086	1.06970679603598	1.18149252122148
142262.14341.SAMPLE1093	0.48866754921511	0.611424820568903	2.51449487152493	2.52319872707118	2.35733423948092	2.38575470422238	1.61589554375213	1.71525296750352	1.69269694144799	1.81008872088801	1.51641121520676
142262.14341.SAMPLE1094	1.07076676192739	1.12295058930665	1.67059092761003	1.62768781505826	1.55184032971634	1.48034664719363	1.07081954388524	1.12671385113303	1.07760296515073	1.12280233124473	1.06675560145073
142262.14341.SAMPLE1095	2.11746214535983	2.00736451694626	2.85092125416171	2.90918930539555	2.69607809625696	2.80253972820402	2.10435265762521	2.12191773618764	2.13792534653363	2.2294172712764	1.932254742749
142262.14341.SAMPLE1096	1.22805857207855	1.1870396582044	2.37352931845995	2.17464481703346	2.31193109124795	2.04949529049393	1.90792430274675	2.06179291630718	1.95921848031167	1.95363685065093	2.01866795186663
142262.14341.SAMPLE1097	0.781675328022197	0.844941567195119	1.43383101535881	1.34791017567408	1.41090013565384	1.18366809187628	1.34937407654711	1.34528580066421	1.28929530039426	1.28587845527856	1.46563281264794
142262.14341.SAMPLE1098	1.17857541929448	1.13028532495245	2.10939213643138	1.96487414845952	2.01057322836106	1.84371044234596	1.38317113571027	1.57732349161212	1.49613699461679	1.51812532260336	1.48449764217438
142262.14341.SAMPLE1099	0.955022197108011	0.773675013200092	1.47392182723168	1.3680899201033	1.49381745930333	1.2315683557444	1.59862774893148	1.58127526477291	1.55221498497043	1.51514471503378	1.74313186892912
142262.14341.SAMPLE1100	0.881034811124777	0.714727145871297	1.20565093280384	1.26104396252538	1.2706129246832	1.24868047139656	1.86003559845132	1.63569577855018	1.75425867522192	1.68836906778902	1.95832349772001
142262.14341.SAMPLE1101	0.897779883232742	0.718066600122872	1.29364465510317	1.32205995539409	1.37782923998954	1.29300260542865	1.94324746373674	1.75094980016381	1.84937041530511	1.77528451376931	2.04720308026638
142262.14341.SAMPLE1102	1.06955585395599	0.917173099956617	1.25557279693717	1.27976960028977	1.32875408243587	1.23458194022442	1.85846744767375	1.67381931704368	1.76826725704543	1.69753196112321	1.96803326271367
142262.14341.SAMPLE1103	1.00321646242723	1.25012516433947	1.49934106810963	1.43809521679222	1.41958009803024	1.27324721412727	1.11129230592912	1.12642756049643	1.07171986408022	1.08386416587633	1.14241540216111
142262.14341.SAMPLE1104	0.767677491179457	0.676572241997126	1.23924952241049	1.26682913544476	1.30979737679349	1.21919156599252	1.8359598467017	1.64881663603439	1.74492366720116	1.67564184140331	1.94572079014156
142262.14341.SAMPLE1105	0.801419001502597	0.734121286899475	1.18347133026309	1.18218659882111	1.20951577844641	1.08094558607546	1.57213390899701	1.42676767476579	1.49185128647445	1.44157546555093	1.69844652135832
142262.14341.SAMPLE1106	1.0032094961792	0.944752281105183	1.14785346580016	1.1832152120487	1.18037505049589	1.10624545526518	1.63108823392235	1.43909432397831	1.53291830238959	1.47895942244207	1.74237129042
142262.14341.SAMPLE1107	1.19672523214898	1.04439439322241	1.33286012826231	1.41488304673453	1.43594551827016	1.48681118291246	2.14233210160363	1.89366380797765	2.01619969813311	1.9477733192351	2.22018008483621
142262.14341.SAMPLE1108	0.949977152057608	0.844937505149657	1.47097033806059	1.48201336354373	1.58498778009539	1.47161879844929	2.16528679661305	1.9861911373025	2.07298855603335	1.98973373610347	2.26687270470619
142262.14341.SAMPLE1109	1.71150164735526	1.49143756993869	1.53301803945982	1.61461776714173	1.66297800089467	1.70206438626128	2.41304835611293	2.17100205261085	2.28154171172338	2.20851263146958	2.48852132458015
142262.14341.SAMPLE1110	1.67681455283655	1.98812336956003	1.52167011158661	1.46389914670253	1.61062931265381	1.42409571080083	2.05387563914865	1.92981336174813	1.98332409120057	1.89870159586098	2.16962920501463
142262.14341.SAMPLE1111	0.663679989548993	0.662655309154798	1.33931975787044	1.26722779066686	1.3748321231745	1.14940724472399	1.58306994446432	1.52127390229233	1.53177396274371	1.48510815881219	1.72853981515996
142262.14341.SAMPLE1112	0.591705253880184	0.585024292890174	1.56034385531644	1.44386600179114	1.613144020166	1.36106932658265	1.87494780366111	1.81638563737622	1.82438639159209	1.75037045063745	2.00875484596653
142262.14341.SAMPLE1113	1.09178411265553	1.03122031166415	1.61212491132117	1.48754924461607	1.66494474116625	1.40722800148397	1.91967729733947	1.86587984813544	1.87048954706061	1.79374349654269	2.05162513277201
142262.14341.SAMPLE1114	0.697661750568331	0.664181738995971	1.22483514797029	1.18758660348497	1.22012512754616	1.05543248706601	1.40581380848766	1.32294240183578	1.33972348179194	1.31678270149817	1.53981641975829
142262.14341.SAMPLE1115	0.69247922782948	0.591298445154327	1.29141126739491	1.23298993462795	1.31717691578407	1.10955295378534	1.5166210527148	1.44889928490815	1.46361723462742	1.42413308012278	1.66195584537979
142262.14341.SAMPLE1116	0.867964365131952	0.69371972336528	1.22371959856679	1.18702091472656	1.21843064924005	1.0546491306172	1.40412112102111	1.32065469195436	1.33751877018171	1.31486515931569	1.53759008642645
142262.14341.SAMPLE1117	1.20260249723253	1.37455468172355	1.2707910692849	1.21951396008285	1.29556141996606	1.09957234248685	1.51865965763666	1.43936777397199	1.46261142949744	1.42154750022338	1.66216394955714
142262.14341.SAMPLE1118	0.703408757976815	0.729758864282407	1.30177910544996	1.23899397699255	1.30530659019048	1.09856568535989	1.41967965089566	1.36765252938701	1.36004604929806	1.33992141975641	1.5555825464385
142262.14341.SAMPLE1119	0.718259628549967	0.70721736719611	1.83607807846125	1.69348072999732	1.88973094218514	1.61738777821156	2.11653422688021	2.07649827546788	2.07266075842547	1.98907394165629	2.23951735190245
142262.14341.SAMPLE1120	1.28529758558409	1.14713028245284	1.96836502594722	1.80368012306864	1.93973131291046	1.6671111066585	1.70640571959317	1.79501703397857	1.70988344522374	1.68233622917969	1.82431633979822
142262.14341.SAMPLE1121	0.951856073524327	0.747061714691963	1.38290690050255	1.31662162581359	1.34658184934846	1.14732973215192	1.2699895722146	1.24672252628778	1.19081250041983	1.20169829990948	1.3660088131039
142262.14341.SAMPLE1122	0.981118844491091	0.845269375905831	1.76167011836395	1.61814327050573	1.74836333979795	1.4749178914553	1.61722430367741	1.67333872400128	1.59249706391901	1.56645384147772	1.74306102053677
142262.14341.SAMPLE1123	0.939916426357818	0.842764865973396	1.25683287576708	1.22569989771594	1.21678167333127	1.07128218946514	1.25621913129499	1.17795480621711	1.15326005797755	1.16874170977842	1.34684307929872
142262.14341.SAMPLE1124	1.03120407740029	1.30016866280374	1.60575897805648	1.518799848724	1.52870136882425	1.35699927146724	1.16171201073081	1.21973898530933	1.15969533819535	1.15664367861233	1.21024875391147
142262.14341.SAMPLE1125	1.08249075479023	0.984230234429323	1.90260647812082	1.74428173829688	1.93381773726721	1.64570644386401	2.03358840954552	2.03902499631945	2.00093441958516	1.9269653295263	2.15855381263762
142262.14341.SAMPLE1126	0.620387835740285	0.502562429668441	1.67744939657163	1.54215622156412	1.71880876253079	1.44709380034298	1.91149580044011	1.88157920550389	1.86805850171424	1.79428555059594	2.04489711996938
142262.14341.SAMPLE1127	1.50709850819382	1.36831988396885	2.1432590093125	1.96368322633764	2.080522946969	1.83484755265026	1.66457653662413	1.81113094493007	1.71465395330111	1.70536774220907	1.77553288751764
142262.14341.SAMPLE1128	1.85014788121012	2.00483266833779	2.24306835593507	2.23010968427338	2.09802561253857	2.08972840273063	1.34749690843346	1.47348804670512	1.44468151827117	1.55864342091422	1.28175010865532
142262.14341.SAMPLE1129	1.05409624916246	0.975283149648969	1.88198126729551	1.74962053295506	1.95172201737914	1.69521429489354	2.24949656023009	2.18857033546346	2.19893435618798	2.10961788170747	2.36480215095519
142262.14341.SAMPLE1130	0.963979074004968	0.885594164512649	2.073334636458	1.90016728224112	2.09518890839526	1.80033198295144	2.12371438502587	2.15381175444433	2.10114736253566	2.03299731502318	2.23994325969336
142262.14341.SAMPLE1131	1.20786780253892	1.13639320785453	1.55381396202861	1.47555663104901	1.4783028030224	1.3100590160116	1.14541134694425	1.18362608798456	1.12547853850506	1.12727676306304	1.1875115175793
142262.14341.SAMPLE1132	0.984780274447029	0.815096961392053	2.42987432219184	2.23885866200249	2.33805383214068	2.1302774748321	1.73794065285636	1.94275563159068	1.84779742937556	1.86824476114304	1.84248273517013
